mode,nlc,asc,station,coverage,year,day,dir,total,early,am_peak,inter_peak,pm_peak,evening,late
LU,536,CSTu,Cannon Street LU,Station entry / exit,2018-01-01,FRI,IN,13609.0,373.0,3365.0,3132.0,4755.0,1467.0,517.0
LU,537,CPKu,Canons Park,Station entry / exit,2018-01-01,FRI,IN,5039.0,604.0,2107.0,1105.0,823.0,289.0,111.0
LU,539,CLF,Chalfont & Latimer,Station entry / exit,2018-01-01,FRI,IN,3179.0,345.0,1341.0,878.0,479.0,91.0,45.0
LU,540,CHF,Chalk Farm,Station entry / exit,2018-01-01,FRI,IN,10083.0,178.0,2352.0,2542.0,2371.0,1087.0,1553.0
LU,541,CYL,Chancery Lane,Station entry / exit,2018-01-01,FRI,IN,30818.0,182.0,1253.0,8571.0,13955.0,4366.0,2491.0
LU,718,CHXu,Charing Cross LU,Station entry / exit,2018-01-01,FRI,IN,33489.0,640.0,5387.0,8724.0,8712.0,5077.0,4949.0
LU,543,CHM,Chesham,Station entry / exit,2018-01-01,FRI,IN,1944.0,360.0,826.0,436.0,245.0,52.0,25.0
LU,544,CHG,Chigwell,Station entry / exit,2018-01-01,FRI,IN,982.0,92.0,439.0,224.0,182.0,33.0,12.0
LU,545,CHPu,Chiswick Park,Station entry / exit,2018-01-01,FRI,IN,3486.0,131.0,1067.0,890.0,990.0,293.0,115.0
LU,546,CWD,Chorleywood,Station entry / exit,2018-01-01,FRI,IN,2439.0,244.0,1015.0,657.0,373.0,104.0,46.0
LU,547,CPC,Clapham Common,Station entry / exit,2018-01-01,FRI,IN,15954.0,740.0,4891.0,3674.0,2878.0,1644.0,2127.0
LU,548,CPN,Clapham North,Station entry / exit,2018-01-01,FRI,IN,10069.0,503.0,3089.0,2256.0,1887.0,1168.0,1166.0
LU,549,CPS,Clapham South,Station entry / exit,2018-01-01,FRI,IN,13998.0,812.0,6464.0,2939.0,2153.0,1052.0,578.0
LU,550,CFS,Cockfosters,Station entry / exit,2018-01-01,FRI,IN,3077.0,260.0,963.0,961.0,559.0,204.0,130.0
LU,551,COL,Colindale,Station entry / exit,2018-01-01,FRI,IN,12691.0,1092.0,4766.0,3378.0,2221.0,807.0,427.0
LU,552,CLW,Colliers Wood,Station entry / exit,2018-01-01,FRI,IN,11399.0,1016.0,4992.0,2553.0,1625.0,834.0,379.0
LU,553,COV,Covent Garden,Station entry / exit,2018-01-01,FRI,IN,24203.0,62.0,519.0,6246.0,6894.0,4970.0,5512.0
LU,554,CRX,Croxley,Station entry / exit,2018-01-01,FRI,IN,1924.0,218.0,894.0,418.0,297.0,69.0,28.0
LU,555,DGE,Dagenham East,Station entry / exit,2018-01-01,FRI,IN,5172.0,1069.0,1826.0,1205.0,739.0,248.0,85.0
LU,556,DGH,Dagenham Heathway,Station entry / exit,2018-01-01,FRI,IN,10098.0,2174.0,3298.0,2451.0,1408.0,587.0,180.0
LU,557,DEBu,Debden,Station entry / exit,2018-01-01,FRI,IN,4151.0,461.0,1500.0,1078.0,803.0,228.0,81.0
LU,558,DHL,Dollis Hill,Station entry / exit,2018-01-01,FRI,IN,6959.0,529.0,2521.0,1953.0,1172.0,545.0,239.0
LU,560,EBY,Ealing Broadway,Station entry / exit,2018-01-01,FRI,IN,27846.0,2046.0,9975.0,7020.0,5849.0,2109.0,847.0
LU,561,ECM,Ealing Common,Station entry / exit,2018-01-01,FRI,IN,5153.0,308.0,1882.0,1325.0,1066.0,409.0,163.0
LU,562,ECT,Earl's Court,Station entry / exit,2018-01-01,FRI,IN,32229.0,715.0,8248.0,10148.0,7522.0,3641.0,1955.0
LU,563,EAC,East Acton,Station entry / exit,2018-01-01,FRI,IN,6731.0,380.0,2151.0,1957.0,1497.0,547.0,199.0
LU,565,EFY,East Finchley,Station entry / exit,2018-01-01,FRI,IN,11673.0,617.0,5251.0,3015.0,1779.0,693.0,318.0
LU,566,EHM,East Ham,Station entry / exit,2018-01-01,FRI,IN,22510.0,4312.0,7792.0,5626.0,3049.0,1380.0,351.0
LU,567,EPY,East Putney,Station entry / exit,2018-01-01,FRI,IN,10421.0,420.0,4488.0,2427.0,2122.0,702.0,262.0
LU,564,ETE,Eastcote,Station entry / exit,2018-01-01,FRI,IN,4896.0,468.0,2149.0,1246.0,692.0,235.0,106.0
LU,568,EDG,Edgware,Station entry / exit,2018-01-01,FRI,IN,8270.0,808.0,3122.0,2218.0,1343.0,562.0,217.0
LU,774,ERB,Edgware Road (Bak),Station entry / exit,2018-01-01,FRI,IN,8049.0,78.0,927.0,2450.0,3027.0,1076.0,491.0
LU,569,ERD,Edgware Road (DIS),Station entry / exit,2018-01-01,FRI,IN,11620.0,180.0,1879.0,3644.0,3785.0,1483.0,649.0
LU,570,ELE,Elephant & Castle LU,Station entry / exit,2018-01-01,FRI,IN,34379.0,1021.0,8422.0,10089.0,8856.0,3810.0,2181.0
LU,571,EPK,Elm Park,Station entry / exit,2018-01-01,FRI,IN,5336.0,1065.0,2493.0,960.0,563.0,182.0,73.0
LU,542,EMB,Embankment,Station entry / exit,2018-01-01,FRI,IN,37671.0,377.0,3513.0,9254.0,11452.0,6205.0,6870.0
LU,572,EPP,Epping,Station entry / exit,2018-01-01,FRI,IN,6560.0,1210.0,2583.0,1342.0,992.0,305.0,128.0
LU,574,EUSu,Euston LU,Station entry / exit,2018-01-01,FRI,IN,66189.0,1218.0,12604.0,20777.0,17657.0,10110.0,3823.0
LU,575,ESQ,Euston Square,Station entry / exit,2018-01-01,FRI,IN,21854.0,295.0,3568.0,6285.0,7620.0,3050.0,1036.0
LU,576,FLP,Fairlop,Station entry / exit,2018-01-01,FRI,IN,2104.0,368.0,940.0,396.0,243.0,113.0,44.0
LU,577,FAR,Farringdon,Station entry / exit,2018-01-01,FRI,IN,44607.0,302.0,2239.0,10380.0,22264.0,6382.0,3040.0
LU,578,FYC,Finchley Central,Station entry / exit,2018-01-01,FRI,IN,14129.0,833.0,5451.0,3699.0,2754.0,961.0,431.0
LU,579,FRD,Finchley Road,Station entry / exit,2018-01-01,FRI,IN,15886.0,411.0,4383.0,4551.0,3881.0,1784.0,876.0
LU,580,FPK,Finsbury Park,Station entry / exit,2018-01-01,FRI,IN,63344.0,2229.0,19898.0,15512.0,13027.0,6886.0,5792.0
LU,581,FBY,Fulham Broadway,Station entry / exit,2018-01-01,FRI,IN,14849.0,222.0,3128.0,4826.0,4004.0,1603.0,1066.0
LU,582,GHL,Gants Hill,Station entry / exit,2018-01-01,FRI,IN,10952.0,1482.0,4749.0,2466.0,1315.0,598.0,342.0
LU,583,GRD,Gloucester Road,Station entry / exit,2018-01-01,FRI,IN,23410.0,345.0,4507.0,7699.0,6350.0,2840.0,1669.0
LU,584,GGR,Golders Green,Station entry / exit,2018-01-01,FRI,IN,13478.0,561.0,4474.0,4237.0,2500.0,1177.0,529.0
LU,585,GHR,Goldhawk Road,Station entry / exit,2018-01-01,FRI,IN,3767.0,148.0,1390.0,1089.0,694.0,278.0,168.0
LU,586,GSTu,Goodge Street,Station entry / exit,2018-01-01,FRI,IN,12562.0,35.0,36.0,3390.0,5364.0,2289.0,1448.0
LU,587,GRH,Grange Hill,Station entry / exit,2018-01-01,FRI,IN,1198.0,172.0,635.0,200.0,134.0,48.0,9.0
LU,588,GPS,Great Portland Street,Station entry / exit,2018-01-01,FRI,IN,13255.0,92.0,1154.0,3779.0,5629.0,1793.0,808.0
LU,590,GPKu,Green Park,Station entry / exit,2018-01-01,FRI,IN,60888.0,382.0,2154.0,16718.0,23039.0,9673.0,8922.0
LU,589,GFD,Greenford,Station entry / exit,2018-01-01,FRI,IN,7419.0,1156.0,2753.0,1693.0,1258.0,446.0,113.0
LU,591,GUNu,Gunnersbury,Station entry / exit,2018-01-01,FRI,IN,9580.0,338.0,1932.0,2114.0,4086.0,879.0,231.0
LU,592,HAI,Hainault,Station entry / exit,2018-01-01,FRI,IN,6432.0,1445.0,2743.0,1182.0,671.0,265.0,126.0
LU,593,HMD,Hammersmith (DIS),Station entry / exit,2018-01-01,FRI,IN,46327.0,982.0,7922.0,12662.0,14675.0,5647.0,4439.0
LU,773,HMS,Hammersmith (H&C),Station entry / exit,2018-01-01,FRI,IN,18484.0,448.0,5066.0,5511.0,4951.0,1685.0,823.0
LU,594,HMPu,Hampstead,Station entry / exit,2018-01-01,FRI,IN,7375.0,138.0,1808.0,2225.0,1998.0,706.0,500.0
LU,595,HLN,Hanger Lane,Station entry / exit,2018-01-01,FRI,IN,6316.0,522.0,1926.0,1457.0,1853.0,435.0,123.0
LU,596,HAR,Harlesden,Station entry / exit,2018-01-01,FRI,IN,5323.0,339.0,1366.0,1408.0,1567.0,476.0,167.0
LU,597,HAW,Harrow & Wealdstone,Station entry / exit,2018-01-01,FRI,IN,8368.0,1125.0,3247.0,1942.0,1433.0,502.0,119.0
LU,598,HOH,Harrow-on-the-Hill,Station entry / exit,2018-01-01,FRI,IN,17214.0,1475.0,5641.0,4650.0,3670.0,1284.0,494.0
LU,779,HTX,Hatton Cross,Station entry / exit,2018-01-01,FRI,IN,5303.0,543.0,1232.0,1524.0,1403.0,367.0,234.0
LU,781,HRF,Heathrow Terminal 4 LU,Station entry / exit,2018-01-01,FRI,IN,3970.0,116.0,629.0,1369.0,913.0,718.0,225.0
LU,783,HRV,Heathrow Terminal 5 LU,Station entry / exit,2018-01-01,FRI,IN,7989.0,315.0,1045.0,2816.0,1474.0,1381.0,958.0
LU,780,HRC,Heathrow Terminals 123 LU,Station entry / exit,2018-01-01,FRI,IN,14315.0,407.0,2434.0,5129.0,2585.0,2517.0,1243.0
LU,601,HND,Hendon Central,Station entry / exit,2018-01-01,FRI,IN,12899.0,933.0,3807.0,4030.0,2724.0,964.0,441.0
LU,602,HBT,High Barnet,Station entry / exit,2018-01-01,FRI,IN,7207.0,502.0,3027.0,1841.0,1252.0,409.0,176.0
LU,605,HST,High Street Kensington,Station entry / exit,2018-01-01,FRI,IN,19934.0,169.0,2056.0,6919.0,7007.0,2710.0,1073.0
LU,603,HBY,Highbury & Islington,Station entry / exit,2018-01-01,FRI,IN,29268.0,717.0,6437.0,7042.0,7308.0,3510.0,4254.0
LU,604,HIG,Highgate,Station entry / exit,2018-01-01,FRI,IN,9324.0,395.0,4135.0,2387.0,1506.0,563.0,338.0
LU,606,HDNu,Hillingdon,Station entry / exit,2018-01-01,FRI,IN,3103.0,317.0,1284.0,727.0,551.0,180.0,44.0
LU,607,HOL,Holborn,Station entry / exit,2018-01-01,FRI,IN,51520.0,224.0,1676.0,14594.0,18682.0,8654.0,7690.0
LU,608,HPK,Holland Park,Station entry / exit,2018-01-01,FRI,IN,5855.0,108.0,1364.0,1830.0,1736.0,539.0,278.0
LU,609,HRDu,Holloway Road,Station entry / exit,2018-01-01,FRI,IN,10708.0,243.0,2977.0,3488.0,2338.0,976.0,686.0
LU,610,HCH,Hornchurch,Station entry / exit,2018-01-01,FRI,IN,3609.0,579.0,1626.0,709.0,468.0,136.0,91.0
LU,611,HNC,Hounslow Central,Station entry / exit,2018-01-01,FRI,IN,6126.0,817.0,2131.0,1692.0,997.0,331.0,158.0
LU,612,HNE,Hounslow East,Station entry / exit,2018-01-01,FRI,IN,6264.0,842.0,2145.0,1616.0,1056.0,415.0,190.0
LU,613,HNW,Hounslow West,Station entry / exit,2018-01-01,FRI,IN,5674.0,787.0,1964.0,1614.0,734.0,348.0,227.0
LU,614,HPC,Hyde Park Corner,Station entry / exit,2018-01-01,FRI,IN,7760.0,44.0,353.0,2742.0,2832.0,1032.0,757.0
LU,615,ICK,Ickenham,Station entry / exit,2018-01-01,FRI,IN,1951.0,173.0,732.0,574.0,314.0,97.0,61.0
LU,616,KEN,Kennington,Station entry / exit,2018-01-01,FRI,IN,9021.0,322.0,3165.0,2131.0,1743.0,931.0,729.0
LU,617,KGN,Kensal Green,Station entry / exit,2018-01-01,FRI,IN,4319.0,208.0,1738.0,1153.0,779.0,316.0,125.0
LU,619,KTN,Kentish Town,Station entry / exit,2018-01-01,FRI,IN,13582.0,288.0,3449.0,3331.0,3547.0,1452.0,1515.0
LU,620,KET,Kenton,Station entry / exit,2018-01-01,FRI,IN,3194.0,431.0,1001.0,877.0,583.0,234.0,68.0
LU,621,KEW,Kew Gardens,Station entry / exit,2018-01-01,FRI,IN,6708.0,222.0,1912.0,2124.0,1929.0,406.0,115.0
LU,622,KIL,Kilburn,Station entry / exit,2018-01-01,FRI,IN,14114.0,838.0,4968.0,3740.0,2526.0,1250.0,792.0
LU,623,KPK,Kilburn Park,Station entry / exit,2018-01-01,FRI,IN,5758.0,208.0,1810.0,1809.0,1163.0,561.0,207.0
LU,625,KXX,King's Cross St. Pancras,Station entry / exit,2018-01-01,FRI,IN,152499.0,2328.0,24006.0,48318.0,41268.0,23773.0,12806.0
LU,624,KBY,Kingsbury,Station entry / exit,2018-01-01,FRI,IN,8032.0,1417.0,2733.0,2167.0,1044.0,472.0,199.0
LU,626,KNB,Knightsbridge,Station entry / exit,2018-01-01,FRI,IN,27197.0,111.0,949.0,8721.0,10271.0,5504.0,1641.0
LU,627,LGR,Ladbroke Grove,Station entry / exit,2018-01-01,FRI,IN,10017.0,221.0,2283.0,3414.0,2812.0,945.0,342.0
LU,628,LAM,Lambeth North,Station entry / exit,2018-01-01,FRI,IN,6577.0,107.0,1114.0,2394.0,1931.0,730.0,301.0
LU,629,LAN,Lancaster Gate,Station entry / exit,2018-01-01,FRI,IN,10433.0,179.0,2989.0,3236.0,2402.0,991.0,636.0
LU,630,LAT,Latimer Road,Station entry / exit,2018-01-01,FRI,IN,4135.0,103.0,894.0,1211.0,1308.0,460.0,159.0
LU,631,LSQ,Leicester Square,Station entry / exit,2018-01-01,FRI,IN,61658.0,294.0,1033.0,10676.0,13559.0,14421.0,21675.0
LU,632,LEY,Leyton,Station entry / exit,2018-01-01,FRI,IN,20281.0,2690.0,7526.0,4975.0,2865.0,1525.0,700.0
LU,633,LYS,Leytonstone,Station entry / exit,2018-01-01,FRI,IN,16912.0,1769.0,6432.0,4195.0,2621.0,1233.0,662.0
LU,634,LSTu,Liverpool Street LU,Station entry / exit,2018-01-01,FRI,IN,119083.0,2776.0,22348.0,31990.0,34849.0,14780.0,12340.0
LU,635,LON,London Bridge LU,Station entry / exit,2018-01-01,FRI,IN,127582.0,3152.0,25845.0,35401.0,35054.0,16446.0,11684.0
LU,636,LTN,Loughton,Station entry / exit,2018-01-01,FRI,IN,5800.0,572.0,2405.0,1373.0,956.0,342.0,152.0
LU,637,MDV,Maida Vale,Station entry / exit,2018-01-01,FRI,IN,5535.0,147.0,1961.0,1643.0,1104.0,493.0,187.0
LU,638,MNR,Manor House,Station entry / exit,2018-01-01,FRI,IN,13788.0,964.0,5124.0,3776.0,2110.0,1079.0,735.0
LU,639,MAN,Mansion House,Station entry / exit,2018-01-01,FRI,IN,12222.0,30.0,482.0,3001.0,6322.0,1776.0,611.0
LU,640,MAR,Marble Arch,Station entry / exit,2018-01-01,FRI,IN,22014.0,220.0,1852.0,6170.0,7516.0,3807.0,2449.0
LU,641,MYBu,Marylebone LU,Station entry / exit,2018-01-01,FRI,IN,20209.0,387.0,5356.0,6207.0,5352.0,2264.0,643.0
LU,642,MLE,Mile End,Station entry / exit,2018-01-01,FRI,IN,26164.0,840.0,6757.0,8140.0,6254.0,2652.0,1521.0
LU,643,MHE,Mill Hill East,Station entry / exit,2018-01-01,FRI,IN,2597.0,158.0,1211.0,474.0,617.0,77.0,60.0
LU,646,MPKu,Moor Park,Station entry / exit,2018-01-01,FRI,IN,1748.0,105.0,629.0,443.0,478.0,70.0,23.0
LU,645,MGT,Moorgate,Station entry / exit,2018-01-01,FRI,IN,41635.0,225.0,1761.0,9144.0,21129.0,6568.0,2808.0
LU,647,MOR,Morden,Station entry / exit,2018-01-01,FRI,IN,17132.0,2147.0,7264.0,3675.0,2503.0,1041.0,502.0
LU,648,MCR,Mornington Crescent,Station entry / exit,2018-01-01,FRI,IN,7986.0,65.0,726.0,1783.0,3105.0,1084.0,1223.0
LU,649,NEA,Neasden,Station entry / exit,2018-01-01,FRI,IN,6231.0,770.0,2265.0,1514.0,1083.0,429.0,170.0
LU,650,NEP,Newbury Park,Station entry / exit,2018-01-01,FRI,IN,8782.0,1652.0,3777.0,1842.0,941.0,400.0,170.0
LU,653,NAC,North Acton,Station entry / exit,2018-01-01,FRI,IN,10486.0,419.0,2945.0,2727.0,3014.0,926.0,455.0
LU,654,NEL,North Ealing,Station entry / exit,2018-01-01,FRI,IN,1442.0,54.0,518.0,499.0,247.0,100.0,24.0
LU,789,NOG,North Greenwich,Station entry / exit,2018-01-01,FRI,IN,42614.0,2851.0,9919.0,8651.0,7391.0,3767.0,10035.0
LU,656,NHR,North Harrow,Station entry / exit,2018-01-01,FRI,IN,3312.0,336.0,1686.0,682.0,421.0,145.0,42.0
LU,659,NWB,North Wembley,Station entry / exit,2018-01-01,FRI,IN,2819.0,353.0,1043.0,719.0,457.0,186.0,61.0
LU,655,NFD,Northfields,Station entry / exit,2018-01-01,FRI,IN,6261.0,493.0,2522.0,1530.0,1137.0,383.0,196.0
LU,657,NHT,Northolt,Station entry / exit,2018-01-01,FRI,IN,8407.0,1359.0,3292.0,2131.0,1061.0,449.0,115.0
LU,660,NWP,Northwick Park,Station entry / exit,2018-01-01,FRI,IN,7437.0,706.0,2099.0,2036.0,1788.0,644.0,164.0
LU,661,NWDu,Northwood,Station entry / exit,2018-01-01,FRI,IN,4814.0,320.0,1849.0,1306.0,999.0,261.0,79.0
LU,662,NWH,Northwood Hills,Station entry / exit,2018-01-01,FRI,IN,3399.0,334.0,1436.0,891.0,487.0,165.0,86.0
LU,663,NHG,Notting Hill Gate,Station entry / exit,2018-01-01,FRI,IN,23615.0,378.0,4504.0,7419.0,6520.0,2898.0,1896.0
LU,664,OAK,Oakwood,Station entry / exit,2018-01-01,FRI,IN,4306.0,355.0,1644.0,1203.0,714.0,267.0,123.0
LU,665,OLD,Old Street,Station entry / exit,2018-01-01,FRI,IN,44803.0,393.0,4688.0,11701.0,15836.0,6965.0,5220.0
LU,667,OST,Osterley,Station entry / exit,2018-01-01,FRI,IN,3502.0,331.0,1366.0,874.0,651.0,187.0,93.0
LU,668,OVL,Oval,Station entry / exit,2018-01-01,FRI,IN,12648.0,479.0,3596.0,3197.0,3188.0,1343.0,845.0
LU,669,OXC,Oxford Circus,Station entry / exit,2018-01-01,FRI,IN,128905.0,407.0,2908.0,33911.0,43627.0,28686.0,19366.0
LU,670,PADu,Paddington TfL,Station entry / exit,2018-01-01,FRI,IN,79918.0,1780.0,18494.0,26572.0,20741.0,9291.0,3040.0
LU,671,PRY,Park Royal,Station entry / exit,2018-01-01,FRI,IN,3170.0,105.0,573.0,772.0,1191.0,359.0,170.0
