node,nlc,naptan,node_type,station,farezones,wifi,bluebadgecarparking,taxiranksoutsidestation,areaname,areaid,level,latitude,longitude,station_entrance_exit,line,line_direction,platform_type,platform_direction
91,568,940GZZLUEGW,Entrance,Edgware,5,TRUE,FALSE,TRUE,A-STA,4,0,51.61366,-0.27582,,,,,
71,774,940GZZLUERB,Entrance,Edgware Road,1,TRUE,FALSE,FALSE,A-EDG,1,0,51.52021,-0.17027,Bakerloo Station Ticket Hall,,,,
8362,569,940GZZLUERC,Exit,Edgware Road,1,TRUE,FALSE,FALSE,A-CHA,5,0,51.51967,-0.16803,H&C/Circle/District Station Exit,,,,
8360,569,940GZZLUERC,Entrance,Edgware Road,1,TRUE,FALSE,FALSE,A-CHA,5,0,51.51967,-0.16803,H&C/Circle/District Station Main Ticket Hall,,,,
8361,569,940GZZLUERC,Entrance,Edgware Road,1,TRUE,FALSE,FALSE,A-CHA,5,0,51.51967,-0.16803,H&C/Circle/District Station Peak Ticket Hall,,,,
8358,774,940GZZLUERB,Platform,Edgware Road,1,TRUE,FALSE,FALSE,A-EDG,1,0,51.52021,-0.17027,,Bakerloo,NB,LU 1 Line,NB
8359,774,940GZZLUERB,Platform,Edgware Road,1,TRUE,FALSE,FALSE,A-EDG,1,0,51.52021,-0.17027,,Bakerloo,SB,LU 1 Line,SB
8370,569,940GZZLUERC,Platform,Edgware Road,1,TRUE,FALSE,FALSE,A-CHA,5,0,51.51967,-0.16803,Circle Line Terminus,Circle,OR,LU Mult Lines,EB
8369,569,940GZZLUERC,Platform,Edgware Road,1,TRUE,FALSE,FALSE,A-CHA,5,0,51.51967,-0.16803,Circle Line Terminus,Circle,IR,LU Mult Lines,WB
8363,569,940GZZLUERC,Platform,Edgware Road,1,TRUE,FALSE,FALSE,A-CHA,5,0,51.51967,-0.16803,,Circle,IR,LU Mult Lines,WB
8364,569,940GZZLUERC,Platform,Edgware Road,1,TRUE,FALSE,FALSE,A-CHA,5,0,51.51967,-0.16803,,Circle,OR,LU Mult Lines,EB
8583,569,940GZZLUERC,Platform,Edgware Road,1,TRUE,FALSE,FALSE,A-CHA,5,0,51.51967,-0.16803,,District,EB,LU Mult Lines,EB
8365,569,940GZZLUERC,Platform,Edgware Road,1,TRUE,FALSE,FALSE,A-CHA,5,0,51.51967,-0.16803,,District,WB,LU Mult Lines,WB
8367,569,940GZZLUERC,Platform,Edgware Road,1,TRUE,FALSE,FALSE,A-CHA,5,0,51.51967,-0.16803,,Hammersmith & City,EB,LU Mult Lines,EB
8368,569,940GZZLUERC,Platform,Edgware Road,1,TRUE,FALSE,FALSE,A-CHA,5,0,51.51967,-0.16803,,Hammersmith & City,WB,LU Mult Lines,WB
4344,774,940GZZLUERB,Exit,Edgware Road,1,TRUE,FALSE,FALSE,A-EDG,1,0,51.52021,-0.17027,Bakerloo Station Exit,,,,
8210,570,940GZZLUEAC,Platform,Elephant & Castle,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Bakerloo Ticket Hall,Bakerloo,SB,LU 1 Line,SB
8570,570,940GZZLUEAC,Platform,Elephant & Castle,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Bakerloo,NB,LU 1 Line,NB
8206,570,940GZZLUEAC,Entrance,Elephant & Castle,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Bakerloo Ticket Hall,,,,
8207,570,940GZZLUEAC,Exit,Elephant & Castle,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,
8208,570,940GZZLUEAC,Platform,Elephant & Castle,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Northern,NB,LU 1 Line,NB
8209,570,940GZZLUEAC,Platform,Elephant & Castle,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Northern,SB,LU 1 Line,SB
8205,570,940GZZLUEAC,Entrance,Elephant & Castle,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Northern Ticket Hall,,,,
7796,571,940GZZLUEPK,Platform,Elm Park,6,TRUE,FALSE,TRUE,A-BRO,4,0,51.54992,0.19922,,District,EB,LU 1 Line,EB
4161,571,940GZZLUEPK,Exit,Elm Park,6,TRUE,FALSE,TRUE,A-BRO,4,0,51.54992,0.19922,,,,,
141,571,940GZZLUEPK,Entrance,Elm Park,6,TRUE,FALSE,TRUE,A-BRO,4,0,51.54992,0.19922,,,,,
7797,571,940GZZLUEPK,Platform,Elm Park,6,TRUE,FALSE,TRUE,A-BRO,4,0,51.54992,0.19922,,District,WB,LU 1 Line,WB
8224,542,940GZZLUEMB,Platform,Embankment,1,TRUE,FALSE,FALSE,A-VIC,9,0,51.50697,-0.12191,,Bakerloo,NB,LU 1 Line,NB
8225,542,940GZZLUEMB,Platform,Embankment,1,TRUE,FALSE,FALSE,A-VIC,9,0,51.50697,-0.12191,,Bakerloo,SB,LU 1 Line,SB
8226,542,940GZZLUEMB,Platform,Embankment,1,TRUE,FALSE,FALSE,A-VIC,9,0,51.50697,-0.12191,,Circle,IR,LU Mult Lines,EB
8227,542,940GZZLUEMB,Platform,Embankment,1,TRUE,FALSE,FALSE,A-VIC,9,0,51.50697,-0.12191,,Circle,OR,LU Mult Lines,WB
8228,542,940GZZLUEMB,Platform,Embankment,1,TRUE,FALSE,FALSE,A-VIC,9,0,51.50697,-0.12191,,District,EB,LU Mult Lines,EB
8229,542,940GZZLUEMB,Platform,Embankment,1,TRUE,FALSE,FALSE,A-VIC,9,0,51.50697,-0.12191,,District,WB,LU Mult Lines,WB
4135,542,940GZZLUEMB,Exit,Embankment,1,TRUE,FALSE,FALSE,A-VIC,9,0,51.50697,-0.12191,,,,,
8222,542,940GZZLUEMB,Platform,Embankment,1,TRUE,FALSE,FALSE,A-VIC,9,0,51.50697,-0.12191,,Northern,NB,LU 1 Line,NB
8223,542,940GZZLUEMB,Platform,Embankment,1,TRUE,FALSE,FALSE,A-VIC,9,0,51.50697,-0.12191,,Northern,SB,LU 1 Line,SB
163,542,940GZZLUEMB,Entrance,Embankment,1,TRUE,FALSE,FALSE,A-VIC,9,0,51.50697,-0.12191,,,,,
8452,572,940GZZLUEPG,Platform,Epping,6,TRUE,TRUE,FALSE,A-STA,3,0,51.69373,0.11368,,Central,EB,LU 1 Line,EB
8575,572,940GZZLUEPG,Platform,Epping,6,TRUE,TRUE,FALSE,A-STA,3,0,51.69373,0.11368,,Central,WB,LU 1 Line,WB
4162,572,940GZZLUEPG,Exit,Epping,6,TRUE,TRUE,FALSE,A-STA,3,0,51.69373,0.11368,,,,,
228,572,940GZZLUEPG,Entrance,Epping,6,TRUE,TRUE,FALSE,A-STA,3,0,51.69373,0.11368,,,,,
4163,574,940GZZLUEUS,Exit,Euston,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,
8170,574,940GZZLUEUS,Platform,Euston,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Northern,NB,LU 1 Line,NB
8171,574,940GZZLUEUS,Platform,Euston,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Northern,SB,LU 1 Line,SB
8172,574,940GZZLUEUS,Platform,Euston,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Northern,NB,LU 1 Line,NB
8173,574,940GZZLUEUS,Platform,Euston,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Northern,SB,LU 1 Line,SB
113,574,940GZZLUEUS,Entrance,Euston,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,
8168,574,940GZZLUEUS,Platform,Euston,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Victoria,NB,LU 1 Line,NB
8169,574,940GZZLUEUS,Platform,Euston,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Victoria,SB,LU 1 Line,SB
7520,575,940GZZLUESQ,Platform,Euston Square,1,TRUE,FALSE,FALSE,BookH,5,-1,51.5256,-0.13577,,Circle,IR,LU Mult Lines,WB
7521,575,940GZZLUESQ,Platform,Euston Square,1,TRUE,FALSE,FALSE,BookH,5,-1,51.5256,-0.13577,,Circle,OR,LU Mult Lines,EB
4164,575,940GZZLUESQ,Exit,Euston Square,1,TRUE,FALSE,FALSE,BookH,5,-1,51.5256,-0.13577,,,,,
7524,575,940GZZLUESQ,Platform,Euston Square,1,TRUE,FALSE,FALSE,BookH,5,-1,51.5256,-0.13577,,Hammersmith & City,EB,LU Mult Lines,EB
7525,575,940GZZLUESQ,Platform,Euston Square,1,TRUE,FALSE,FALSE,BookH,5,-1,51.5256,-0.13577,,Hammersmith & City,WB,LU Mult Lines,WB
7522,575,940GZZLUESQ,Platform,Euston Square,1,TRUE,FALSE,FALSE,BookH,5,-1,51.5256,-0.13577,,Metropolitan,NB,LU Mult Lines,WB
7523,575,940GZZLUESQ,Platform,Euston Square,1,TRUE,FALSE,FALSE,BookH,5,-1,51.5256,-0.13577,,Metropolitan,SB,LU Mult Lines,EB
7,575,940GZZLUESQ,Entrance,Euston Square,1,TRUE,FALSE,FALSE,BookH,5,-1,51.5256,-0.13577,,,,,
8028,576,940GZZLUFLP,Platform,Fairlop,4,TRUE,FALSE,FALSE,A-FOR,3,0,51.59557,0.09071,,Central,EB,LU 1 Line,EB
4165,576,940GZZLUFLP,Exit,Fairlop,4,TRUE,FALSE,FALSE,A-FOR,3,0,51.59557,0.09071,,,,,
240,576,940GZZLUFLP,Entrance,Fairlop,4,TRUE,FALSE,FALSE,A-FOR,3,0,51.59557,0.09071,,,,,
8029,576,940GZZLUFLP,Platform,Fairlop,4,TRUE,FALSE,FALSE,A-FOR,3,0,51.59557,0.09071,,Central,WB,LU 1 Line,WB
7512,577,940GZZLUFCN,Platform,Farringdon,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Circle,IR,LU Mult Lines,WB
7513,577,940GZZLUFCN,Platform,Farringdon,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Circle,OR,LU Mult Lines,EB
4166,577,940GZZLUFCN,Exit,Farringdon,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,
4415,577,940GZZLUFCN,Platform,Farringdon,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,NR,SB,NR Only,SB
7516,577,940GZZLUFCN,Platform,Farringdon,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Hammersmith & City,EB,LU Mult Lines,EB
7517,577,940GZZLUFCN,Platform,Farringdon,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Hammersmith & City,WB,LU Mult Lines,WB
7514,577,940GZZLUFCN,Platform,Farringdon,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Metropolitan,NB,LU Mult Lines,WB
7515,577,940GZZLUFCN,Platform,Farringdon,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Metropolitan,SB,LU Mult Lines,EB
5,577,940GZZLUFCN,Entrance,Farringdon,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,
52,577,940GZZLUFCN,Entrance,Farringdon,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Thameslink Ticket Hall,,,,
4414,577,940GZZLUFCN,Platform,Farringdon,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,NR,NB,NR Only,NB
51,577,940GZZLUFCN,Entrance,Farringdon,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Turnmill Street Entrance,,,,
8478,578,940GZZLUFYC,Exit,Finchley Central,4,TRUE,TRUE,FALSE,A-BAL,5,0,51.60109,-0.19235,,,,,
8480,578,940GZZLUFYC,Platform,Finchley Central,4,TRUE,TRUE,FALSE,A-BAL,5,0,51.60109,-0.19235,,Northern,NB,LU 1 Line,NB
8482,578,940GZZLUFYC,Platform,Finchley Central,4,TRUE,TRUE,FALSE,A-BAL,5,0,51.60109,-0.19235,,Northern,NB,LU 1 Line,NB
8476,578,940GZZLUFYC,Entrance,Finchley Central,4,TRUE,TRUE,FALSE,A-BAL,5,0,51.60109,-0.19235,NB Platform Entrance,,,,
8481,578,940GZZLUFYC,Platform,Finchley Central,4,TRUE,TRUE,FALSE,A-BAL,5,0,51.60109,-0.19235,,Northern,SB,LU 1 Line,SB
8477,578,940GZZLUFYC,Entrance,Finchley Central,4,TRUE,TRUE,FALSE,A-BAL,5,0,51.60109,-0.19235,SB Platform Entrance,,,,
8488,579,940GZZLUFYR,Platform,Finchley Road,2,FALSE,FALSE,FALSE,BCQ,10,0,51.54685,-0.17956,,Jubilee,WB,LU 1 Line,NB
8489,579,940GZZLUFYR,Platform,Finchley Road,2,FALSE,FALSE,FALSE,BCQ,10,0,51.54685,-0.17956,,Jubilee,EB,LU 1 Line,SB
8491,579,940GZZLUFYR,Platform,Finchley Road,2,FALSE,FALSE,FALSE,BCQ,10,0,51.54685,-0.17956,,Metropolitan,NB,LU 1 Line,NB
8490,579,940GZZLUFYR,Platform,Finchley Road,2,FALSE,FALSE,FALSE,BCQ,10,0,51.54685,-0.17956,,Metropolitan,SB,LU 1 Line,SB
14,579,940GZZLUFYR,Entrance,Finchley Road,2,FALSE,FALSE,FALSE,BCQ,10,0,51.54685,-0.17956,,,,,
4168,579,940GZZLUFYR,Exit,Finchley Road,2,FALSE,FALSE,FALSE,BCQ,10,0,51.54685,-0.17956,,,,,
4169,580,940GZZLUFPK,Exit,Finsbury Park,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,
4557,580,940GZZLUFPK,Platform,Finsbury Park,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,NR,Unknown,NR Only,Unknown
4558,580,940GZZLUFPK,Platform,Finsbury Park,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,NR,Unknown,NR Only,Unknown
4563,580,940GZZLUFPK,Platform,Finsbury Park,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,NR,Unknown,NR Only,Unknown
4556,580,940GZZLUFPK,Entrance,Finsbury Park,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,
8136,580,940GZZLUFPK,Platform,Finsbury Park,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Piccadilly,EB,LU 1 Line,NB
8137,580,940GZZLUFPK,Platform,Finsbury Park,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Piccadilly,WB,LU 1 Line,SB
8130,580,940GZZLUFPK,Entrance,Finsbury Park,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Station Place Entrance,,,,
8134,580,940GZZLUFPK,Platform,Finsbury Park,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Victoria,NB,LU 1 Line,NB
8135,580,940GZZLUFPK,Platform,Finsbury Park,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Victoria,SB,LU 1 Line,SB
8129,580,940GZZLUFPK,Entrance,Finsbury Park,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Wells Terrace Entrance,,,,
7883,581,940GZZLUFBY,Platform,Fulham Broadway,2,TRUE,FALSE,FALSE,A-FUL,5,0,51.4801,-0.19541,,District,EB,LU 1 Line,EB
4170,581,940GZZLUFBY,Exit,Fulham Broadway,2,TRUE,FALSE,FALSE,A-FUL,5,0,51.4801,-0.19541,,,,,
173,581,940GZZLUFBY,Entrance,Fulham Broadway,2,TRUE,FALSE,FALSE,A-FUL,5,0,51.4801,-0.19541,,,,,
7884,581,940GZZLUFBY,Platform,Fulham Broadway,2,TRUE,FALSE,FALSE,A-FUL,5,0,51.4801,-0.19541,,District,WB,LU 1 Line,WB
8034,582,940GZZLUGTH,Platform,Gants Hill,4,TRUE,FALSE,FALSE,A-C-E,7,0,51.57659,0.06684,,Central,EB,LU 1 Line,EB
4171,582,940GZZLUGTH,Exit,Gants Hill,4,TRUE,FALSE,FALSE,A-C-E,7,0,51.57659,0.06684,,,,,
243,582,940GZZLUGTH,Entrance,Gants Hill,4,TRUE,FALSE,FALSE,A-C-E,7,0,51.57659,0.06684,,,,,
8035,582,940GZZLUGTH,Platform,Gants Hill,4,TRUE,FALSE,FALSE,A-C-E,7,0,51.57659,0.06684,,Central,WB,LU 1 Line,WB
8287,583,940GZZLUGTR,Platform,Gloucester Road,1,TRUE,FALSE,FALSE,A-GLO,7,0,51.49433,-0.18259,,Circle,IR,LU Mult Lines,EB
8288,583,940GZZLUGTR,Platform,Gloucester Road,1,TRUE,FALSE,FALSE,A-GLO,7,0,51.49433,-0.18259,,Circle,OR,LU Mult Lines,WB
8289,583,940GZZLUGTR,Platform,Gloucester Road,1,TRUE,FALSE,FALSE,A-GLO,7,0,51.49433,-0.18259,,District,EB,LU Mult Lines,EB
8290,583,940GZZLUGTR,Platform,Gloucester Road,1,TRUE,FALSE,FALSE,A-GLO,7,0,51.49433,-0.18259,,District,WB,LU Mult Lines,WB
4172,583,940GZZLUGTR,Exit,Gloucester Road,1,TRUE,FALSE,FALSE,A-GLO,7,0,51.49433,-0.18259,,,,,
8285,583,940GZZLUGTR,Platform,Gloucester Road,1,TRUE,FALSE,FALSE,A-GLO,7,0,51.49433,-0.18259,,Piccadilly,EB,LU 1 Line,EB
8286,583,940GZZLUGTR,Platform,Gloucester Road,1,TRUE,FALSE,FALSE,A-GLO,7,0,51.49433,-0.18259,,Piccadilly,WB,LU 1 Line,WB
169,583,940GZZLUGTR,Entrance,Gloucester Road,1,TRUE,FALSE,FALSE,A-GLO,7,0,51.49433,-0.18259,,,,,
8515,584,940GZZLUGGN,Exit,Golders Green,3,TRUE,FALSE,FALSE,A-NOR,3,0,51.57203,-0.19441,,,,,
7709,584,940GZZLUGGN,Platform,Golders Green,3,TRUE,FALSE,FALSE,A-NOR,3,0,51.57203,-0.19441,,Northern,NB,LU 1 Line,NB
7707,584,940GZZLUGGN,Entrance,Golders Green,3,TRUE,FALSE,FALSE,A-NOR,3,0,51.57203,-0.19441,,,,,
7710,584,940GZZLUGGN,Platform,Golders Green,3,TRUE,FALSE,FALSE,A-NOR,3,0,51.57203,-0.19441,,Northern,SB,LU 1 Line,SB
44,585,940GZZLUGHK,Entrance,Goldhawk Road,2,TRUE,FALSE,FALSE,A-WEL,5,0,51.50197,-0.22647,,,,,
1199,585,940GZZLUGHK,Platform,Goldhawk Road,2,TRUE,FALSE,FALSE,A-WEL,5,0,51.50197,-0.22647,,Circle,EB,LU Mult Lines,EB
1200,585,940GZZLUGHK,Platform,Goldhawk Road,2,TRUE,FALSE,FALSE,A-WEL,5,0,51.50197,-0.22647,,Circle,WB,LU Mult Lines,WB
7599,585,940GZZLUGHK,Platform,Goldhawk Road,2,TRUE,FALSE,FALSE,A-WEL,5,0,51.50197,-0.22647,,Hammersmith & City,EB,LU Mult Lines,EB
4174,585,940GZZLUGHK,Exit,Goldhawk Road,2,TRUE,FALSE,FALSE,A-WEL,5,0,51.50197,-0.22647,,,,,
7600,585,940GZZLUGHK,Platform,Goldhawk Road,2,TRUE,FALSE,FALSE,A-WEL,5,0,51.50197,-0.22647,,Hammersmith & City,WB,LU Mult Lines,WB
4175,586,940GZZLUGDG,Exit,Goodge Street,1,TRUE,FALSE,FALSE,A-TOT,2,0,51.52067,-0.1345,,,,,
7748,586,940GZZLUGDG,Platform,Goodge Street,1,TRUE,FALSE,FALSE,A-TOT,2,0,51.52067,-0.1345,,Northern,NB,LU 1 Line,NB
7749,586,940GZZLUGDG,Platform,Goodge Street,1,TRUE,FALSE,FALSE,A-TOT,2,0,51.52067,-0.1345,,Northern,SB,LU 1 Line,SB
115,586,940GZZLUGDG,Entrance,Goodge Street,1,TRUE,FALSE,FALSE,A-TOT,2,0,51.52067,-0.1345,,,,,
4176,587,940GZZLUGGH,Exit,Grange Hill,4,TRUE,FALSE,FALSE,A-MAN,2,0,51.61348,0.09185,,,,,
8027,587,940GZZLUGGH,Platform,Grange Hill,4,TRUE,FALSE,FALSE,A-MAN,2,0,51.61348,0.09185,,Central,EB,LU 1 Line,EB
238,587,940GZZLUGGH,Entrance,Grange Hill,4,TRUE,FALSE,FALSE,A-MAN,2,0,51.61348,0.09185,,,,,
8026,587,940GZZLUGGH,Platform,Grange Hill,4,TRUE,FALSE,FALSE,A-MAN,2,0,51.61348,0.09185,,Central,WB,LU 1 Line,WB
8496,588,940GZZLUGPS,Platform,Great Portland Street,1,TRUE,FALSE,FALSE,A-GRE,3,0,51.52374,-0.1437,,Circle,IR,LU Mult Lines,WB
8497,588,940GZZLUGPS,Platform,Great Portland Street,1,TRUE,FALSE,FALSE,A-GRE,3,0,51.52374,-0.1437,,Circle,OR,LU Mult Lines,EB
8498,588,940GZZLUGPS,Platform,Great Portland Street,1,TRUE,FALSE,FALSE,A-GRE,3,0,51.52374,-0.1437,,Hammersmith & City,EB,LU Mult Lines,EB
8499,588,940GZZLUGPS,Platform,Great Portland Street,1,TRUE,FALSE,FALSE,A-GRE,3,0,51.52374,-0.1437,,Hammersmith & City,WB,LU Mult Lines,WB
8500,588,940GZZLUGPS,Platform,Great Portland Street,1,TRUE,FALSE,FALSE,A-GRE,3,0,51.52374,-0.1437,,Metropolitan,NB,LU Mult Lines,WB
8501,588,940GZZLUGPS,Platform,Great Portland Street,1,TRUE,FALSE,FALSE,A-GRE,3,0,51.52374,-0.1437,,Metropolitan,SB,LU Mult Lines,EB
4177,588,940GZZLUGPS,Exit,Great Portland Street,1,TRUE,FALSE,FALSE,A-GRE,3,0,51.52374,-0.1437,,,,,
8,588,940GZZLUGPS,Entrance,Great Portland Street,1,TRUE,FALSE,FALSE,A-GRE,3,0,51.52374,-0.1437,,,,,
4179,590,940GZZLUGPK,Exit,Green Park,1,TRUE,FALSE,FALSE,A-P-N,10,0,51.50684,-0.14283,,,,,
8185,590,940GZZLUGPK,Platform,Green Park,1,TRUE,FALSE,FALSE,A-P-N,10,0,51.50684,-0.14283,,Jubilee,WB,LU 1 Line,NB
8186,590,940GZZLUGPK,Platform,Green Park,1,TRUE,FALSE,FALSE,A-P-N,10,0,51.50684,-0.14283,,Jubilee,EB,LU 1 Line,SB
8189,590,940GZZLUGPK,Platform,Green Park,1,TRUE,FALSE,FALSE,A-P-N,10,0,51.50684,-0.14283,,Piccadilly,EB,LU 1 Line,EB
8190,590,940GZZLUGPK,Platform,Green Park,1,TRUE,FALSE,FALSE,A-P-N,10,0,51.50684,-0.14283,,Piccadilly,WB,LU 1 Line,WB
207,590,940GZZLUGPK,Entrance,Green Park,1,TRUE,FALSE,FALSE,A-P-N,10,0,51.50684,-0.14283,,,,,
8187,590,940GZZLUGPK,Platform,Green Park,1,TRUE,FALSE,FALSE,A-P-N,10,0,51.50684,-0.14283,,Victoria,NB,LU 1 Line,NB
8188,590,940GZZLUGPK,Platform,Green Park,1,TRUE,FALSE,FALSE,A-P-N,10,0,51.50684,-0.14283,,Victoria,SB,LU 1 Line,SB
8085,589,940GZZLUGFD,Platform,Greenford,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Central,EB,LU 1 Line,EB
4178,589,940GZZLUGFD,Exit,Greenford,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,
4420,589,940GZZLUGFD,Platform,Greenford,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,NR,Unknown,NR Only,Unknown
269,589,940GZZLUGFD,Entrance,Greenford,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,
8086,589,940GZZLUGFD,Platform,Greenford,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Central,WB,LU 1 Line,WB
7907,591,940GZZLUGBY,Platform,Gunnersbury,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,District,EB,LU & LO,EB
7908,591,940GZZLUGBY,Platform,Gunnersbury,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,District,WB,LU & LO,WB
4180,591,940GZZLUGBY,Exit,Gunnersbury,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,
4421,591,940GZZLUGBY,Platform,Gunnersbury,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,London Overground,Unknown,LU & LO,Unknown
186,591,940GZZLUGBY,Entrance,Gunnersbury,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,
4181,592,940GZZLUHLT,Exit,Hainault,4,TRUE,TRUE,FALSE,A-NEW,4,0,51.60392,0.09312,,,,,
8578,592,940GZZLUHLT,Platform,Hainault,4,TRUE,TRUE,FALSE,A-NEW,4,0,51.60392,0.09312,,Central,EB,LU 1 Line,EB
239,592,940GZZLUHLT,Entrance,Hainault,4,TRUE,TRUE,FALSE,A-NEW,4,0,51.60392,0.09312,,,,,
8454,592,940GZZLUHLT,Platform,Hainault,4,TRUE,TRUE,FALSE,A-NEW,4,0,51.60392,0.09312,,Central,WB,LU 1 Line,WB
4343,773,940GZZLUHSC,Exit,Hammersmith,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,H&C/Circle Exit,,,,
8308,593,940GZZLUHSD,Entrance,Hammersmith,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,District/Piccadilly Butterwick Ticket Hall,,,,
8313,593,940GZZLUHSD,Platform,Hammersmith,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,District,EB,LU 1 Line,EB
8314,593,940GZZLUHSD,Platform,Hammersmith,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,District,WB,LU 1 Line,WB
8310,593,940GZZLUHSD,Exit,Hammersmith,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,District/Piccadilly Exit,,,,
8309,593,940GZZLUHSD,Entrance,Hammersmith,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,District/Piccadilly Main Ticket Hall,,,,
8311,593,940GZZLUHSD,Platform,Hammersmith,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Piccadilly,EB,LU 1 Line,EB
8312,593,940GZZLUHSD,Platform,Hammersmith,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Piccadilly,WB,LU 1 Line,WB
8590,773,940GZZLUHSC,Platform,Hammersmith,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,Hammersmith & City,WB,LU Mult Lines,WB
