unique_id,station_unique_id,line,mode,platform_number,platform_naptan_code,cardinal_direction,friendly_name,is_customer_facing,has_service_interchange,has_step_free_route_information,direction_towards,designated_level_access_point,level_access_by_manual_ramp,additional_accessibility_information
940GZZLUHCH-Plat02-EB-district,940GZZLUHCH,district,tube,2,9400ZZLUHCH1,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUHCL-Plat01-NB-northern,940GZZLUHCL,northern,tube,1,9400ZZLUHCL1,Northbound,Northbound Platform 1,TRUE,FALSE,TRUE,Edgware,TRUE,FALSE,
940GZZLUHCL-Plat02-SB-northern,940GZZLUHCL,northern,tube,2,9400ZZLUHCL1,Southbound,Southbound Platform 2,TRUE,FALSE,TRUE,Camden Town,TRUE,FALSE,
940GZZLUHGD-Plat01-WB-metropolitan|piccadilly,940GZZLUHGD,metropolitan,tube,1,9400ZZLUHGD2,Westbound,Westbound Platform 1,TRUE,TRUE,TRUE,Uxbridge,FALSE,TRUE,
940GZZLUHGD-Plat02-EB-metropolitan|piccadilly,940GZZLUHGD,metropolitan,tube,2,9400ZZLUHGD1,Eastbound,Eastbound Platform 2,TRUE,TRUE,TRUE,Liverpool Street,FALSE,TRUE,
940GZZLUHGR-Plat01-WB-central,940GZZLUHGR,central,tube,1,9400ZZLUHGR1,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUHGR-Plat02-EB-central,940GZZLUHGR,central,tube,2,9400ZZLUHGR1,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUHGT-Plat01-NB-northern,940GZZLUHGT,northern,tube,1,9400ZZLUHGT1,Northbound,Northbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUHGT-Plat02-SB-northern,940GZZLUHGT,northern,tube,2,9400ZZLUHGT1,Southbound,Southbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUHLT-Plat01-WB-central,940GZZLUHLT,central,tube,1,9400ZZLUHLT1,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,Roding Valley,FALSE,TRUE,
940GZZLUHLT-Plat02-WB-central,940GZZLUHLT,central,tube,2,9400ZZLUHLT2,Westbound,Westbound Platform 2,TRUE,FALSE,TRUE,Barkingside,FALSE,TRUE,
940GZZLUHLT-Plat03-WB-central,940GZZLUHLT,central,tube,3,9400ZZLUHLT2,Westbound,Westbound Platform 3,TRUE,FALSE,TRUE,Barkingside,FALSE,TRUE,
940GZZLUHNX-Plat01-WB-piccadilly,940GZZLUHNX,piccadilly,tube,1,9400ZZLUHNX1,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUHNX-Plat02-EB-piccadilly,940GZZLUHNX,piccadilly,tube,2,9400ZZLUHNX1,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUHPC-Plat01-EB-piccadilly,940GZZLUHPC,piccadilly,tube,1,9400ZZLUHPC2,Eastbound,Eastbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUHPC-Plat02-WB-piccadilly,940GZZLUHPC,piccadilly,tube,2,9400ZZLUHPC1,Westbound,Westbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUHPK-Plat01-WB-central,940GZZLUHPK,central,tube,1,9400ZZLUHPK2,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUHPK-Plat02-EB-central,940GZZLUHPK,central,tube,2,9400ZZLUHPK1,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUHSK-Plat01-WB-circle|district,940GZZLUHSK,circle,tube,1,,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUHSK-Plat02-EB-circle|district,940GZZLUHSK,circle,tube,2,,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUHSK-Plat03-WB-circle|district,940GZZLUHSK,circle,tube,3,,Westbound,Westbound Platform 3,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUHSK-Plat04-WB-circle|district,940GZZLUHSK,circle,tube,4,,Westbound,Westbound Platform 4,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUHTD-Plat01-NB-northern,940GZZLUHTD,northern,tube,1,9400ZZLUHTD1,Northbound,Northbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUHTD-Plat02-SB-northern,940GZZLUHTD,northern,tube,2,9400ZZLUHTD2,Southbound,Southbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUHWC-Plat01-WB-piccadilly,940GZZLUHWC,piccadilly,tube,1,9400ZZLUHWC1,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUHWC-Plat02-EB-piccadilly,940GZZLUHWC,piccadilly,tube,2,9400ZZLUHWC1,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUHWE-Plat01-WB-piccadilly,940GZZLUHWE,piccadilly,tube,1,9400ZZLUHWE2,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,Heathrow,FALSE,TRUE,
940GZZLUHWE-Plat02-EB-piccadilly,940GZZLUHWE,piccadilly,tube,2,9400ZZLUHWE1,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,Oakwood,FALSE,TRUE,
940GZZLUHWT-Plat01-WB-piccadilly,940GZZLUHWT,piccadilly,tube,1,9400ZZLUHWT1,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,Heathrow,TRUE,FALSE,Entrance / exit via stairlift for manual wheelchair users only. The maximum operating weight of the stairlift is 225kg
940GZZLUHWT-Plat02-EB-piccadilly,940GZZLUHWT,piccadilly,tube,2,9400ZZLUHWT1,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,Oakwood,TRUE,FALSE,Entrance / exit via stairlift for manual wheelchair users only. The maximum operating weight of the stairlift is 225kg
940GZZLUHWY-Plat01-WB-piccadilly,940GZZLUHWY,piccadilly,tube,1,9400ZZLUHWY1,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUHWY-Plat02-EB-piccadilly,940GZZLUHWY,piccadilly,tube,2,9400ZZLUHWY1,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUICK-Plat01-WB-metropolitan|piccadilly,940GZZLUICK,metropolitan,tube,1,9400ZZLUICK2,Westbound,Westbound Platform 1,TRUE,TRUE,TRUE,,FALSE,TRUE,
940GZZLUICK-Plat02-EB-metropolitan|piccadilly,940GZZLUICK,metropolitan,tube,2,9400ZZLUICK1,Eastbound,Eastbound Platform 2,TRUE,TRUE,TRUE,,FALSE,TRUE,
940GZZLUKBN-Plat01-NB-jubilee,940GZZLUKBN,jubilee,tube,1,9400ZZLUKBN2,Northbound,Northbound Platform 1,TRUE,FALSE,TRUE,Stanmore,FALSE,TRUE,
940GZZLUKBN-Plat02-SB-jubilee,940GZZLUKBN,jubilee,tube,2,9400ZZLUKBN1,Southbound,Southbound Platform 2,TRUE,FALSE,TRUE,Stratford,FALSE,TRUE,
940GZZLUKBY-Plat01-NB-jubilee,940GZZLUKBY,jubilee,tube,1,9400ZZLUKBY1,Northbound,Northbound Platform 1,TRUE,FALSE,TRUE,Stanmore,TRUE,FALSE,
940GZZLUKBY-Plat02-SB-jubilee,940GZZLUKBY,jubilee,tube,2,9400ZZLUKBY2,Southbound,Southbound Platform 2,TRUE,FALSE,TRUE,Stratford,TRUE,FALSE,
940GZZLUKNB-Plat01-EB-piccadilly,940GZZLUKNB,piccadilly,tube,1,9400ZZLUKNB1,Eastbound,Eastbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUKNB-Plat02-WB-piccadilly,940GZZLUKNB,piccadilly,tube,2,9400ZZLUKNB2,Westbound,Westbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUKNG-Plat01-NB-northern,940GZZLUKNG,northern,tube,1,9400ZZLUKNG1,Northbound,Northbound Platform 1,TRUE,FALSE,TRUE,Bank,TRUE,FALSE,
940GZZLUKNG-Plat02-SB-northern,940GZZLUKNG,northern,tube,2,9400ZZLUKNG2,Southbound,Southbound Platform 2,TRUE,FALSE,TRUE,Morden,TRUE,FALSE,
940GZZLUKNG-Plat03-NB-northern,940GZZLUKNG,northern,tube,3,9400ZZLUKNG1,Northbound,Northbound Platform 3,TRUE,FALSE,TRUE,Charing Cross,TRUE,FALSE,
940GZZLUKNG-Plat04-SB-northern,940GZZLUKNG,northern,tube,4,9400ZZLUKNG2,Southbound,Southbound Platform 4,TRUE,FALSE,TRUE,Morden,TRUE,FALSE,
940GZZLUKPK-Plat01-NB-bakerloo,940GZZLUKPK,bakerloo,tube,1,9400ZZLUKPK1,Northbound,Northbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUKPK-Plat02-SB-bakerloo,940GZZLUKPK,bakerloo,tube,2,9400ZZLUKPK1,Southbound,Southbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLULAD-Plat01-EB-circle|hammersmith-city,940GZZLULAD,circle,tube,1,9400ZZLULAD1,Eastbound,Eastbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLULAD-Plat02-WB-circle|hammersmith-city,940GZZLULAD,circle,tube,2,9400ZZLULAD2,Westbound,Westbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLULBN-Plat01-NB-bakerloo,940GZZLULBN,bakerloo,tube,1,9400ZZLULBN1,Northbound,Northbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLULBN-Plat02-SB-bakerloo,940GZZLULBN,bakerloo,tube,2,9400ZZLULBN1,Southbound,Southbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLULGN-Plat01-WB-central,940GZZLULGN,central,tube,1,9400ZZLULGN2,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLULGN-Plat02-WB-central,940GZZLULGN,central,tube,2,9400ZZLULGN2,Westbound,Westbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLULGN-Plat03-WB-central,940GZZLULGN,central,tube,3,9400ZZLULGN1,Westbound,Westbound Platform 3,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLULGN-Plat04-EB-central,940GZZLULGN,central,tube,4,9400ZZLULGN1,Eastbound,Eastbound Platform 4,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLULGT-Plat01-WB-central,940GZZLULGT,central,tube,1,9400ZZLULGT1,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLULGT-Plat02-EB-central,940GZZLULGT,central,tube,2,9400ZZLULGT1,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLULRD-Plat01-EB-circle|hammersmith-city,940GZZLULRD,circle,tube,1,9400ZZLULRD1,Eastbound,Eastbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLULRD-Plat02-WB-circle|hammersmith-city,940GZZLULRD,circle,tube,2,9400ZZLULRD2,Westbound,Westbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLULSQ-Plat01-WB-piccadilly,940GZZLULSQ,piccadilly,tube,1,9400ZZLULSQ4,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLULSQ-Plat02-EB-piccadilly,940GZZLULSQ,piccadilly,tube,2,9400ZZLULSQ3,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLULSQ-Plat03-SB-northern,940GZZLULSQ,northern,tube,3,9400ZZLULSQ2,Southbound,Southbound Platform 3,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLULSQ-Plat04-NB-northern,940GZZLULSQ,northern,tube,4,9400ZZLULSQ1,Northbound,Northbound Platform 4,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLULYN-Plat01-WB-central,940GZZLULYN,central,tube,1,9400ZZLULYN2,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLULYN-Plat02-EB-central,940GZZLULYN,central,tube,2,9400ZZLULYN1,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLULYS-Plat01-WB-central,940GZZLULYS,central,tube,1,9400ZZLULYS2,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLULYS-Plat02-WB-central,940GZZLULYS,central,tube,2,9400ZZLULYS2,Westbound,Westbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLULYS-Plat03-EB-central,940GZZLULYS,central,tube,3,9400ZZLULYS1,Eastbound,Eastbound Platform 3,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUMBA-Plat01-WB-central,940GZZLUMBA,central,tube,1,9400ZZLUMBA1,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUMBA-Plat02-EB-central,940GZZLUMBA,central,tube,2,9400ZZLUMBA1,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUMDN-Plat01-NB-northern,940GZZLUMDN,northern,tube,1,Platform not in use,Northbound,Northbound Platform 1,FALSE,FALSE,TRUE,Bank and Charing Cross,TRUE,FALSE,
940GZZLUMDN-Plat02-NB-northern,940GZZLUMDN,northern,tube,2,,Northbound,Northbound Platform 2,TRUE,FALSE,TRUE,Bank and Charing Cross,TRUE,FALSE,
940GZZLUMDN-Plat03-NB-northern,940GZZLUMDN,northern,tube,3,,Northbound,Northbound Platform 3,TRUE,FALSE,TRUE,Bank and Charing Cross,TRUE,FALSE,
940GZZLUMDN-Plat04-NB-northern,940GZZLUMDN,northern,tube,4,,Northbound,Northbound Platform 4,TRUE,FALSE,TRUE,Bank and Charing Cross,TRUE,FALSE,
940GZZLUMDN-Plat05-NB-northern,940GZZLUMDN,northern,tube,5,,Northbound,Northbound Platform 5,TRUE,FALSE,TRUE,Bank and Charing Cross,TRUE,FALSE,
940GZZLUMED-Plat01-WB-central,940GZZLUMED,central,tube,1,9400ZZLUMED1,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,Barkingside,FALSE,TRUE,
940GZZLUMED-Plat02-WB-district|hammersmith-city,940GZZLUMED,district,tube,2,9400ZZLUMED3,Westbound,Westbound Platform 2,TRUE,TRUE,TRUE,Earl's Court,TRUE,FALSE,
940GZZLUMED-Plat03-EB-district|hammersmith-city,940GZZLUMED,district,tube,3,9400ZZLUMED4,Eastbound,Eastbound Platform 3,TRUE,TRUE,TRUE,Upminster,TRUE,FALSE,
940GZZLUMED-Plat04-EB-central,940GZZLUMED,central,tube,4,9400ZZLUMED2,Eastbound,Eastbound Platform 4,TRUE,FALSE,TRUE,Woodford,FALSE,TRUE,
940GZZLUMHL-Plat01-SB-northern,940GZZLUMHL,northern,tube,1,9400ZZLUMHL1,Southbound,Southbound Platform 1,TRUE,FALSE,TRUE,Camden Town,FALSE,TRUE,
940GZZLUMMT-Plat01-WB-circle|district,940GZZLUMMT,circle,tube,1,9400ZZLUMMT2,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUMMT-Plat02-EB-circle|district,940GZZLUMMT,circle,tube,2,9400ZZLUMMT1,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUMPK-Plat01-NB-metropolitan,940GZZLUMPK,metropolitan,tube,1,,Northbound,Northbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUMPK-Plat02-SB-metropolitan,940GZZLUMPK,metropolitan,tube,2,,Southbound,Southbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUMPK-Plat03-NB-metropolitan,940GZZLUMPK,metropolitan,tube,3,,Northbound,Northbound Platform 3,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUMPK-Plat04-SB-metropolitan,940GZZLUMPK,metropolitan,tube,4,,Southbound,Southbound Platform 4,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUMRH-Plat01-EB-piccadilly,940GZZLUMRH,piccadilly,tube,1,9400ZZLUMRH1,Eastbound,Eastbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUMRH-Plat02-WB-piccadilly,940GZZLUMRH,piccadilly,tube,2,9400ZZLUMRH1,Westbound,Westbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUMSH-Plat01-WB-circle|district,940GZZLUMSH,circle,tube,1,9400ZZLUMSH2,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUMSH-Plat03-EB-circle|district,940GZZLUMSH,circle,tube,3,9400ZZLUMSH1,Eastbound,Eastbound Platform 3,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUMTC-Plat01-NB-northern,940GZZLUMTC,northern,tube,1,9400ZZLUMTC1,Northbound,Northbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUMTC-Plat02-SB-northern,940GZZLUMTC,northern,tube,2,9400ZZLUMTC1,Southbound,Southbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUMVL-Plat01-NB-bakerloo,940GZZLUMVL,bakerloo,tube,1,9400ZZLUMVL1,Northbound,Northbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUMVL-Plat02-SB-bakerloo,940GZZLUMVL,bakerloo,tube,2,9400ZZLUMVL1,Southbound,Southbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUNAN-Plat01-WB-central,940GZZLUNAN,central,tube,1,,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUNAN-Plat02-EB-central,940GZZLUNAN,central,tube,2,,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUNAN-Plat03-EB-central,940GZZLUNAN,central,tube,3,,Eastbound,Eastbound Platform 3,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUNBP-Plat01-WB-central,940GZZLUNBP,central,tube,1,9400ZZLUNBP2,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,Ealing Broadway,FALSE,TRUE,
940GZZLUNBP-Plat02-EB-central,940GZZLUNBP,central,tube,2,9400ZZLUNBP1,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,Hainault,FALSE,TRUE,
940GZZLUNDN-Plat02-NB-jubilee,940GZZLUNDN,jubilee,tube,2,9400ZZLUNDN1,Northbound,Northbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUNDN-Plat03-SB-jubilee,940GZZLUNDN,jubilee,tube,3,9400ZZLUNDN1,Southbound,Southbound Platform 3,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUNEN-Plat01-WB-piccadilly,940GZZLUNEN,piccadilly,tube,1,9400ZZLUNEN2,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUNEN-Plat02-EB-piccadilly,940GZZLUNEN,piccadilly,tube,2,9400ZZLUNEN1,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUNFD-Plat01-WB-piccadilly,940GZZLUNFD,piccadilly,tube,1,9400ZZLUNFD2,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUNFD-Plat02-WB-piccadilly,940GZZLUNFD,piccadilly,tube,2,9400ZZLUNFD2,Westbound,Westbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUNFD-Plat03-EB-piccadilly,940GZZLUNFD,piccadilly,tube,3,9400ZZLUNFD1,Eastbound,Eastbound Platform 3,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUNFD-Plat04-EB-piccadilly,940GZZLUNFD,piccadilly,tube,4,9400ZZLUNFD1,Eastbound,Eastbound Platform 4,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUNGW-Plat01-WB-jubilee,940GZZLUNGW,jubilee,tube,1,9400ZZLUNGW2,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,Stanmore,FALSE,FALSE,"For level access leaving the train at Green Park or Wembley Park, please travel in the correct carriage."
940GZZLUNGW-Plat02-WB-jubilee,940GZZLUNGW,jubilee,tube,2,9400ZZLUNGW2,Westbound,Westbound Platform 2,TRUE,FALSE,TRUE,Stanmore,FALSE,FALSE,"For level access leaving the train at Green Park or Wembley Park, please travel in the correct carriage."
940GZZLUNGW-Plat03-EB-jubilee,940GZZLUNGW,jubilee,tube,3,9400ZZLUNGW1,Eastbound,Eastbound Platform 3,TRUE,FALSE,TRUE,Stratford,FALSE,FALSE,
940GZZLUNHA-Plat01-NB-metropolitan,940GZZLUNHA,metropolitan,tube,1,9400ZZLUNHA2,Northbound,Northbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUNHA-Plat02-SB-metropolitan,940GZZLUNHA,metropolitan,tube,2,9400ZZLUNHA1,Southbound,Southbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUNHG-Plat01-WB-circle|district,940GZZLUNHG,circle,tube,1,,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUNHG-Plat02-EB-circle|district,940GZZLUNHG,circle,tube,2,,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUNHG-Plat03-EB-central,940GZZLUNHG,central,tube,3,,Eastbound,Eastbound Platform 3,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUNHG-Plat04-WB-central,940GZZLUNHG,central,tube,4,,Westbound,Westbound Platform 4,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUNHT-Plat01-WB-central,940GZZLUNHT,central,tube,1,9400ZZLUNHT1,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUNHT-Plat02-EB-central,940GZZLUNHT,central,tube,2,9400ZZLUNHT1,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUNKP-Plat01-NB-metropolitan,940GZZLUNKP,metropolitan,tube,1,9400ZZLUNKP1,Northbound,Northbound Platform 1,TRUE,FALSE,TRUE,Harrow-on-the-Hill,FALSE,FALSE,Use the interchange at this station to change between trains on the Uxbridge branch and trains towards Pinner. At peak times another change may be needed at Harrow-on-the-hill for trains toward Amersham/Chesham.
940GZZLUNKP-Plat02-SB-metropolitan,940GZZLUNKP,metropolitan,tube,2,9400ZZLUNKP1,Southbound,Southbound Platform 2,TRUE,FALSE,TRUE,Liverpool Street,FALSE,FALSE,
940GZZLUNOW-Plat01-NB-metropolitan,940GZZLUNOW,metropolitan,tube,1,9400ZZLUNOW2,Northbound,Northbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUNOW-Plat02-SB-metropolitan,940GZZLUNOW,metropolitan,tube,2,9400ZZLUNOW1,Southbound,Southbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUNWH-Plat01-NB-metropolitan,940GZZLUNWH,metropolitan,tube,1,9400ZZLUNWH2,Northbound,Northbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUNWH-Plat02-SB-metropolitan,940GZZLUNWH,metropolitan,tube,2,9400ZZLUNWH1,Southbound,Southbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUOAK-Plat01-WB-piccadilly,940GZZLUOAK,piccadilly,tube,1,9400ZZLUOAK1,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,Heathrow,TRUE,FALSE,
940GZZLUOAK-Plat02-EB-piccadilly,940GZZLUOAK,piccadilly,tube,2,9400ZZLUOAK1,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,Oakwood,TRUE,FALSE,
940GZZLUOSY-Plat01-WB-piccadilly,940GZZLUOSY,piccadilly,tube,1,9400ZZLUOSY2,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,TRUE,
940GZZLUOSY-Plat02-EB-piccadilly,940GZZLUOSY,piccadilly,tube,2,9400ZZLUOSY1,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,,FALSE,TRUE,
940GZZLUOVL-Plat01-NB-northern,940GZZLUOVL,northern,tube,1,9400ZZLUOVL1,Northbound,Northbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUOVL-Plat02-SB-northern,940GZZLUOVL,northern,tube,2,9400ZZLUOVL2,Southbound,Southbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUOXC-Plat01-WB-central,940GZZLUOXC,central,tube,1,9400ZZLUOXC5,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUOXC-Plat02-EB-central,940GZZLUOXC,central,tube,2,9400ZZLUOXC1,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUOXC-Plat03-SB-bakerloo,940GZZLUOXC,bakerloo,tube,3,9400ZZLUOXC3,Southbound,Southbound Platform 3,TRUE,FALSE,TRUE,Oxford Circus,FALSE,TRUE,
940GZZLUOXC-Plat04-NB-bakerloo,940GZZLUOXC,bakerloo,tube,4,9400ZZLUOXC4,Northbound,Northbound Platform 4,TRUE,FALSE,TRUE,Harrow & Wealdstone,FALSE,TRUE,
940GZZLUOXC-Plat05-SB-victoria,940GZZLUOXC,victoria,tube,5,9400ZZLUOXC6,Southbound,Southbound Platform 5,TRUE,FALSE,TRUE,Brixton,TRUE,FALSE,
940GZZLUOXC-Plat06-NB-victoria,940GZZLUOXC,victoria,tube,6,9400ZZLUOXC2,Northbound,Northbound Platform 6,TRUE,FALSE,TRUE,Tottenham Hale,TRUE,FALSE,
940GZZLUPCC-Plat01-NB-bakerloo,940GZZLUPCC,bakerloo,tube,1,9400ZZLUPCC1,Northbound,Northbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUPCC-Plat02-SB-bakerloo,940GZZLUPCC,bakerloo,tube,2,9400ZZLUPCC2,Southbound,Southbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUPCC-Plat03-EB-piccadilly,940GZZLUPCC,piccadilly,tube,3,9400ZZLUPCC3,Eastbound,Eastbound Platform 3,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUPCC-Plat04-WB-piccadilly,940GZZLUPCC,piccadilly,tube,4,9400ZZLUPCC4,Westbound,Westbound Platform 4,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUPCO-Plat01-NB-victoria,940GZZLUPCO,victoria,tube,1,9400ZZLUPCO1,Northbound,Northbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUPCO-Plat02-SB-victoria,940GZZLUPCO,victoria,tube,2,9400ZZLUPCO1,Southbound,Southbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUPKR-Plat01-WB-piccadilly,940GZZLUPKR,piccadilly,tube,1,9400ZZLUPKR2,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
