Node,Station,Node_Type,Line_Direction,Platform_Direction,Line,Platform_Type,Destination,Station_Entrance_Exit,NLC,NAPTAN,Deprecated,Year_of_addition
8323,Acton Town,Platform,EB,EB,District,LU Mult Lines,,,500,940GZZLUACT,FALSE,
8324,Acton Town,Platform,WB,WB,District,LU Mult Lines,,,500,940GZZLUACT,FALSE,
8318,Acton Town,Exit,,,,,,,500,940GZZLUACT,FALSE,
8316,Acton Town,Entrance,,,,,,,500,940GZZLUACT,FALSE,
8321,Acton Town,Platform,EB,EB,Piccadilly,LU Mult Lines,,,500,940GZZLUACT,FALSE,
8322,Acton Town,Platform,WB,WB,Piccadilly,LU Mult Lines,Heathrow,,500,940GZZLUACT,FALSE,
8320,Acton Town,Platform,WB,WB,Piccadilly,LU Mult Lines,Uxbridge,,500,940GZZLUACT,FALSE,
7501,Aldgate,Platform,IR,NB,Circle,LU 1 Line,,,502,940GZZLUALD,FALSE,
7502,Aldgate,Platform,OR,SB,Circle,LU 1 Line,,,502,940GZZLUALD,FALSE,
4102,Aldgate,Exit,,,,,,,502,940GZZLUALD,FALSE,
8595,Aldgate,Platform,SB,SB,Metropolitan,LU 1 Line,,,502,940GZZLUALD,FALSE,
7503,Aldgate,Platform,NB,NB,Metropolitan,LU 1 Line,,,502,940GZZLUALD,FALSE,
1,Aldgate,Entrance,,,,,,,502,940GZZLUALD,FALSE,
8387,Aldgate East,Platform,EB,EB,District,LU Mult Lines,,,503,940GZZLUADE,FALSE,
8388,Aldgate East,Platform,WB,WB,District,LU Mult Lines,,,503,940GZZLUADE,FALSE,
8382,Aldgate East,Entrance,,,,,,East Ticket Hall,503,940GZZLUADE,FALSE,
8384,Aldgate East,Exit,,,,,,,503,940GZZLUADE,FALSE,
8385,Aldgate East,Platform,EB,EB,Hammersmith & City,LU Mult Lines,,,503,940GZZLUADE,FALSE,
8386,Aldgate East,Platform,WB,WB,Hammersmith & City,LU Mult Lines,,,503,940GZZLUADE,FALSE,
8383,Aldgate East,Entrance,,,,,,West Ticket Hall,503,940GZZLUADE,FALSE,
7961,Alperton,Platform,EB,EB,Piccadilly,LU 1 Line,,,505,940GZZLUALP,FALSE,
4103,Alperton,Exit,,,,,,,505,940GZZLUALP,FALSE,
212,Alperton,Entrance,,,,,,,505,940GZZLUALP,FALSE,
7962,Alperton,Platform,WB,WB,Piccadilly,LU 1 Line,,,505,940GZZLUALP,FALSE,
4104,Amersham,Exit,,,,,,,506,940GZZLUAMS,FALSE,
8592,Amersham,Platform,NB,NB,Metropolitan,LU & NR,,,506,940GZZLUAMS,FALSE,
7584,Amersham,Platform,SB,SB,Metropolitan,LU & NR,,,506,940GZZLUAMS,FALSE,
4400,Amersham,Platform,NB,NB,NR,LU & NR,,,506,940GZZLUAMS,FALSE,
4401,Amersham,Platform,SB,SB,NR,LU & NR,,,506,940GZZLUAMS,FALSE,
38,Amersham,Entrance,,,,,,,506,940GZZLUAMS,FALSE,
4105,Angel,Exit,,,,,,,507,940GZZLUAGL,FALSE,
7750,Angel,Platform,NB,NB,Northern,LU 1 Line,,,507,940GZZLUAGL,FALSE,
7751,Angel,Platform,SB,SB,Northern,LU 1 Line,,,507,940GZZLUAGL,FALSE,
120,Angel,Entrance,,,,,,,507,940GZZLUAGL,FALSE,
4106,Archway,Exit,,,,,,,508,940GZZLUACY,FALSE,
7738,Archway,Platform,NB,NB,Northern,LU 1 Line,,,508,940GZZLUACY,FALSE,
7739,Archway,Platform,SB,SB,Northern,LU 1 Line,,,508,940GZZLUACY,FALSE,
108,Archway,Entrance,,,,,,,508,940GZZLUACY,FALSE,
7929,Arnos Grove,Platform,EB,EB,Piccadilly,LU 1 Line,,,509,940GZZLUASG,FALSE,
4107,Arnos Grove,Exit,,,,,,,509,940GZZLUASG,FALSE,
195,Arnos Grove,Entrance,,,,,,,509,940GZZLUASG,FALSE,
7930,Arnos Grove,Platform,WB,WB,Piccadilly,LU 1 Line,,,509,940GZZLUASG,FALSE,
7939,Arsenal,Platform,EB,EB,Piccadilly,LU 1 Line,,,510,940GZZLUASL,FALSE,
4108,Arsenal,Exit,,,,,,,510,940GZZLUASL,FALSE,
201,Arsenal,Entrance,,,,,,,510,940GZZLUASL,FALSE,
7940,Arsenal,Platform,WB,WB,Piccadilly,LU 1 Line,,,510,940GZZLUASL,FALSE,
8234,Baker Street,Platform,NB,NB,Bakerloo,LU 1 Line,,,511,940GZZLUBST,FALSE,
8235,Baker Street,Platform,SB,SB,Bakerloo,LU 1 Line,,,511,940GZZLUBST,FALSE,
8231,Baker Street,Entrance,,,,,,Bakerloo/Jubilee Entrance,511,940GZZLUBST,FALSE,
8230,Baker Street,Entrance,,,,,,Chiltern Street Entrance,511,940GZZLUBST,FALSE,
8238,Baker Street,Platform,IR,WB,Circle,LU Mult Lines,,,511,940GZZLUBST,FALSE,
8239,Baker Street,Platform,OR,EB,Circle,LU Mult Lines,,,511,940GZZLUBST,FALSE,
8233,Baker Street,Exit,,,,,,,511,940GZZLUBST,FALSE,
8240,Baker Street,Platform,EB,EB,Hammersmith & City,LU Mult Lines,,,511,940GZZLUBST,FALSE,
8241,Baker Street,Platform,WB,WB,Hammersmith & City,LU Mult Lines,,,511,940GZZLUBST,FALSE,
8236,Baker Street,Platform,WB,NB,Jubilee,LU 1 Line,,,511,940GZZLUBST,FALSE,
8237,Baker Street,Platform,EB,SB,Jubilee,LU 1 Line,,,511,940GZZLUBST,FALSE,
8243,Baker Street,Platform,NB,NB,Metropolitan,LU 1 Line,,,511,940GZZLUBST,FALSE,
8242,Baker Street,Platform,SB,SB,Metropolitan,LU 1 Line,,,511,940GZZLUBST,FALSE,
8232,Baker Street,Entrance,,,,,,Metropolitan/Circle/H&C Entrance,511,940GZZLUBST,FALSE,
4109,Balham,Exit,,,,,,,512,940GZZLUBLM,FALSE,
132,Balham,Entrance,,,,,,,512,940GZZLUBLM,FALSE,
7773,Balham,Platform,NB,NB,Northern,LU 1 Line,,,512,940GZZLUBLM,FALSE,
7774,Balham,Platform,SB,SB,Northern,LU 1 Line,,,512,940GZZLUBLM,FALSE,
8438,Bank,Platform,EB,EB,Central,LU 1 Line,,,513,940GZZLUBNK,FALSE,
8433,Bank,Entrance,,,,,,Central Line Ticket Hall,513,940GZZLUBNK,FALSE,
8439,Bank,Platform,WB,WB,Central,LU 1 Line,,,513,940GZZLUBNK,FALSE,
8789,Bank,Platform,EB,EB,DLR,DLR Only,,,513,940GZZLUBNK,FALSE,
4560,Bank,Platform,WB,WB,DLR,DLR Only,,,513,940GZZLUBNK,FALSE,
8435,Bank,Exit,,,,,,,513,940GZZLUBNK,FALSE,
8434,Bank,Entrance,,,,,,Northern Line Ticket Hall,513,940GZZLUBNK,FALSE,
8436,Bank,Platform,NB,NB,Northern,LU 1 Line,,,513,940GZZLUBNK,FALSE,
8437,Bank,Platform,SB,SB,Northern,LU 1 Line,,,513,940GZZLUBNK,FALSE,
8440,Bank,Platform,EB,EB,Waterloo & City,LU 1 Line,,,513,940GZZLUBNK,FALSE,
8609,Bank,Platform,WB,WB,Waterloo & City,LU 1 Line,,,513,940GZZLUBNK,FALSE,
8840,Bank,Entrance,,,,,,Waterloo & City Line Ticket Hall,513,940GZZLUBNK,FALSE,
7504,Barbican,Platform,IR,WB,Circle,LU Mult Lines,,,501,940GZZLUBBN,FALSE,
7505,Barbican,Platform,OR,EB,Circle,LU Mult Lines,,,501,940GZZLUBBN,FALSE,
4101,Barbican,Exit,,,,,,,501,940GZZLUBBN,FALSE,
7508,Barbican,Platform,EB,EB,Hammersmith & City,LU Mult Lines,,,501,940GZZLUBBN,FALSE,
7509,Barbican,Platform,WB,WB,Hammersmith & City,LU Mult Lines,,,501,940GZZLUBBN,FALSE,
7506,Barbican,Platform,NB,WB,Metropolitan,LU Mult Lines,,,501,940GZZLUBBN,FALSE,
7507,Barbican,Platform,SB,EB,Metropolitan,LU Mult Lines,,,501,940GZZLUBBN,FALSE,
4,Barbican,Entrance,,,,,,,501,940GZZLUBBN,FALSE,
7806,Barking,Platform,EB,EB,District,LU Mult Lines,,,514,940GZZLUBKG,FALSE,
7807,Barking,Platform,WB,WB,District,LU Mult Lines,,,514,940GZZLUBKG,FALSE,
4110,Barking,Exit,,,,,,,514,940GZZLUBKG,FALSE,
8591,Barking,Platform,EB,EB,Hammersmith & City,LU Mult Lines,,,514,940GZZLUBKG,FALSE,
7808,Barking,Platform,WB,WB,Hammersmith & City,LU Mult Lines,,,514,940GZZLUBKG,FALSE,
8666,Barking,Platform,WB,WB,London Overground,LO Only,,,514,940GZZLUBKG,FALSE,
4403,Barking,Platform,Unknown,Unknown,NR,NR Only,,,514,940GZZLUBKG,FALSE,
4404,Barking,Platform,Unknown,Unknown,NR,NR Only,,,514,940GZZLUBKG,FALSE,
4405,Barking,Platform,Unknown,Unknown,NR,NR Only,,,514,940GZZLUBKG,FALSE,
4553,Barking,Platform,Unknown,Unknown,NR,NR Only,,,514,940GZZLUBKG,FALSE,
146,Barking,Entrance,,,,,,,514,940GZZLUBKG,FALSE,
8030,Barkingside,Platform,EB,EB,Central,LU 1 Line,,,515,940GZZLUBKE,FALSE,
4111,Barkingside,Exit,,,,,,,515,940GZZLUBKE,FALSE,
241,Barkingside,Entrance,,,,,,,515,940GZZLUBKE,FALSE,
8031,Barkingside,Platform,WB,WB,Central,LU 1 Line,,,515,940GZZLUBKE,FALSE,
8306,Barons Court,Platform,EB,EB,District,LU 1 Line,,,516,940GZZLUBSC,FALSE,
8307,Barons Court,Platform,WB,WB,District,LU 1 Line,,,516,940GZZLUBSC,FALSE,
4112,Barons Court,Exit,,,,,,,516,940GZZLUBSC,FALSE,
8304,Barons Court,Platform,EB,EB,Piccadilly,LU 1 Line,,,516,940GZZLUBSC,FALSE,
8305,Barons Court,Platform,WB,WB,Piccadilly,LU 1 Line,,,516,940GZZLUBSC,FALSE,
181,Barons Court,Entrance,,,,,,,516,940GZZLUBSC,FALSE,
7526,Bayswater,Platform,IR,EB,Circle,LU Mult Lines,,,517,940GZZLUBWT,FALSE,
7527,Bayswater,Platform,OR,WB,Circle,LU Mult Lines,,,517,940GZZLUBWT,FALSE,
7528,Bayswater,Platform,EB,EB,District,LU Mult Lines,,,517,940GZZLUBWT,FALSE,
7529,Bayswater,Platform,WB,WB,District,LU Mult Lines,,,517,940GZZLUBWT,FALSE,
4113,Bayswater,Exit,,,,,,,517,940GZZLUBWT,FALSE,
11,Bayswater,Entrance,,,,,,,517,940GZZLUBWT,FALSE,
7802,Becontree,Platform,EB,EB,District,LU 1 Line,,,518,940GZZLUBEC,FALSE,
4114,Becontree,Exit,,,,,,,518,940GZZLUBEC,FALSE,
144,Becontree,Entrance,,,,,,,518,940GZZLUBEC,FALSE,
7803,Becontree,Platform,WB,WB,District,LU 1 Line,,,518,940GZZLUBEC,FALSE,
4115,Belsize Park,Exit,,,,,,,519,940GZZLUBZP,FALSE,
7713,Belsize Park,Platform,NB,NB,Northern,LU 1 Line,,,519,940GZZLUBZP,FALSE,
7714,Belsize Park,Platform,SB,SB,Northern,LU 1 Line,,,519,940GZZLUBZP,FALSE,
98,Belsize Park,Entrance,,,,,,,519,940GZZLUBZP,FALSE,
4352,Bermondsey,Exit,,,,,,,787,940GZZLUBMY,FALSE,
8869,Bermondsey,Platform,EB,EB,Jubilee,LU 1 Line,,,787,940GZZLUBMY,FALSE,
8868,Bermondsey,Platform,WB,WB,Jubilee,LU 1 Line,,,787,940GZZLUBMY,FALSE,
787,Bermondsey,Entrance,,,,,,,787,940GZZLUBMY,FALSE,
8052,Bethnal Green,Platform,EB,EB,Central,LU 1 Line,,,520,940GZZLUBLG,FALSE,
8053,Bethnal Green,Platform,WB,WB,Central,LU 1 Line,,,520,940GZZLUBLG,FALSE,
4116,Bethnal Green,Exit,,,,,,,520,940GZZLUBLG,FALSE,
8517,Bethnal Green,Entrance,,,,,,,520,940GZZLUBLG,FALSE,
7852,Blackfriars,Platform,IR,EB,Circle,LU Mult Lines,,,521,940GZZLUBKF,FALSE,
7853,Blackfriars,Platform,OR,WB,Circle,LU Mult Lines,,,521,940GZZLUBKF,FALSE,
7854,Blackfriars,Platform,EB,EB,District,LU Mult Lines,,,521,940GZZLUBKF,FALSE,
7855,Blackfriars,Platform,WB,WB,District,LU Mult Lines,,,521,940GZZLUBKF,FALSE,
4117,Blackfriars,Exit,,,,,,,521,940GZZLUBKF,FALSE,
161,Blackfriars,Entrance,,,,,,,521,940GZZLUBKF,FALSE,
4118,Blackhorse Road,Exit,,,,,,,522,940GZZLUBLR,FALSE,
4406,Blackhorse Road,Platform,Unknown,Unknown,London Overground,LO Only,,,522,940GZZLUBLR,FALSE,
275,Blackhorse Road,Entrance,,,,,,,522,940GZZLUBLR,FALSE,
8105,Blackhorse Road,Platform,NB,NB,Victoria,LU 1 Line,,,522,940GZZLUBLR,FALSE,
8106,Blackhorse Road,Platform,SB,SB,Victoria,LU 1 Line,,,522,940GZZLUBLR,FALSE,
8260,Bond Street,Platform,EB,EB,Central,LU 1 Line,,,524,940GZZLUBND,FALSE,
8259,Bond Street,Platform,WB,WB,Central,LU 1 Line,,,524,940GZZLUBND,FALSE,
4119,Bond Street,Exit,,,,,,,524,940GZZLUBND,FALSE,
8261,Bond Street,Platform,WB,NB,Jubilee,LU 1 Line,,,524,940GZZLUBND,FALSE,
8262,Bond Street,Platform,EB,SB,Jubilee,LU 1 Line,,,524,940GZZLUBND,FALSE,
255,Bond Street,Entrance,,,,,,,524,940GZZLUBND,FALSE,
4120,Borough,Exit,,,,,,,525,940GZZLUBOR,FALSE,
7763,Borough,Platform,NB,NB,Northern,LU 1 Line,,,525,940GZZLUBOR,FALSE,
7764,Borough,Platform,SB,SB,Northern,LU 1 Line,,,525,940GZZLUBOR,FALSE,
126,Borough,Entrance,,,,,,,525,940GZZLUBOR,FALSE,
7976,Boston Manor,Platform,EB,EB,Piccadilly,LU 1 Line,,,526,940GZZLUBOS,FALSE,
4121,Boston Manor,Exit,,,,,,,526,940GZZLUBOS,FALSE,
218,Boston Manor,Entrance,,,,,,,526,940GZZLUBOS,FALSE,
7977,Boston Manor,Platform,WB,WB,Piccadilly,LU 1 Line,,,526,940GZZLUBOS,FALSE,
7931,Bounds Green,Platform,EB,EB,Piccadilly,LU 1 Line,,,527,940GZZLUBDS,FALSE,
4122,Bounds Green,Exit,,,,,,,527,940GZZLUBDS,FALSE,
196,Bounds Green,Entrance,,,,,,,527,940GZZLUBDS,FALSE,
7932,Bounds Green,Platform,WB,WB,Piccadilly,LU 1 Line,,,527,940GZZLUBDS,FALSE,
152,Bow Road,Entrance,,,,,,,528,940GZZLUBWR,FALSE,
7833,Bow Road,Platform,EB,EB,District,LU Mult Lines,,,528,940GZZLUBWR,FALSE,
7834,Bow Road,Platform,WB,WB,District,LU Mult Lines,,,528,940GZZLUBWR,FALSE,
4123,Bow Road,Exit,,,,,,,528,940GZZLUBWR,FALSE,
7835,Bow Road,Platform,EB,EB,Hammersmith & City,LU Mult Lines,,,528,940GZZLUBWR,FALSE,
7836,Bow Road,Platform,WB,WB,Hammersmith & City,LU Mult Lines,,,528,940GZZLUBWR,FALSE,
4124,Brent Cross,Exit,,,,,,,529,940GZZLUBTX,FALSE,
7705,Brent Cross,Platform,NB,NB,Northern,LU 1 Line,,,529,940GZZLUBTX,FALSE,
7706,Brent Cross,Platform,SB,SB,Northern,LU 1 Line,,,529,940GZZLUBTX,FALSE,
95,Brent Cross,Entrance,,,,,,,529,940GZZLUBTX,FALSE,
4348,Brixton,Exit,,,,,,,778,940GZZLUBXN,FALSE,
8545,Brixton,Entrance,,,,,,,778,940GZZLUBXN,FALSE,
8604,Brixton,Platform,SB,SB,Victoria,LU 1 Line,,,778,940GZZLUBXN,FALSE,
8126,Brixton,Platform,NB,NB,Victoria,LU 1 Line,,,778,940GZZLUBXN,FALSE,
151,Bromley-by-Bow,Entrance,,,,,,,530,940GZZLUBBB,FALSE,
7829,Bromley-by-Bow,Platform,EB,EB,District,LU Mult Lines,,,530,940GZZLUBBB,FALSE,
7830,Bromley-by-Bow,Platform,WB,WB,District,LU Mult Lines,,,530,940GZZLUBBB,FALSE,
4125,Bromley-by-Bow,Exit,,,,,,,530,940GZZLUBBB,FALSE,
7831,Bromley-by-Bow,Platform,EB,EB,Hammersmith & City,LU Mult Lines,,,530,940GZZLUBBB,FALSE,
7832,Bromley-by-Bow,Platform,WB,WB,Hammersmith & City,LU Mult Lines,,,530,940GZZLUBBB,FALSE,
8006,Buckhurst Hill,Platform,EB,EB,Central,LU 1 Line,,,531,940GZZLUBKH,FALSE,
4126,Buckhurst Hill,Exit,,,,,,,531,940GZZLUBKH,FALSE,
232,Buckhurst Hill,Entrance,,,,,,,531,940GZZLUBKH,FALSE,
8007,Buckhurst Hill,Platform,WB,WB,Central,LU 1 Line,,,531,940GZZLUBKH,FALSE,
4127,Burnt Oak,Exit,,,,,,,532,940GZZLUBTK,FALSE,
7699,Burnt Oak,Platform,NB,NB,Northern,LU 1 Line,,,532,940GZZLUBTK,FALSE,
7700,Burnt Oak,Platform,SB,SB,Northern,LU 1 Line,,,532,940GZZLUBTK,FALSE,
92,Burnt Oak,Entrance,,,,,,,532,940GZZLUBTK,FALSE,
203,Caledonian Road,Entrance,,,,,,,534,940GZZLUCAR,FALSE,
7943,Caledonian Road,Platform,EB,EB,Piccadilly,LU 1 Line,,,534,940GZZLUCAR,FALSE,
4128,Caledonian Road,Exit,,,,,,,534,940GZZLUCAR,FALSE,
7944,Caledonian Road,Platform,WB,WB,Piccadilly,LU 1 Line,,,534,940GZZLUCAR,FALSE,
8473,Camden Town,Platform,NB,NB,Northern,LU 1 Line,High Barnet,,535,940GZZLUCTN,FALSE,
8475,Camden Town,Platform,SB,SB,Northern,LU 1 Line,via Bank,,535,940GZZLUCTN,FALSE,
8474,Camden Town,Platform,SB,SB,Northern,LU 1 Line,via Charing Cross,,535,940GZZLUCTN,FALSE,
8472,Camden Town,Platform,NB,NB,Northern,LU 1 Line,Edgware,,535,940GZZLUCTN,FALSE,
4129,Camden Town,Exit,,,,,,,535,940GZZLUCTN,FALSE,
111,Camden Town,Entrance,,,,,,,535,940GZZLUCTN,FALSE,
4353,Canada Water,Exit,,,,,,,788,940GZZLUCWR,FALSE,
8882,Canada Water,Platform,NB,NB,London Overground,LO Only,,,788,940GZZLUCWR,FALSE,
8883,Canada Water,Platform,SB,SB,London Overground,LO Only,,,788,940GZZLUCWR,FALSE,
8871,Canada Water,Platform,EB,EB,Jubilee,LU 1 Line,,,788,940GZZLUCWR,FALSE,
8870,Canada Water,Platform,WB,WB,Jubilee,LU 1 Line,,,788,940GZZLUCWR,FALSE,
788,Canada Water,Entrance,,,,,,,788,940GZZLUCWR,FALSE,
8894,Canary Wharf,Entrance,,,,,,Eastern Ticket Hall,852,940GZZLUCYF,FALSE,
8893,Canary Wharf,Entrance,,,,,,Western Ticket Hall,852,940GZZLUCYF,FALSE,
8897,Canary Wharf,Exit,,,,,,,852,940GZZLUCYF,FALSE,
8873,Canary Wharf,Platform,EB,EB,Jubilee,LU 1 Line,,,852,940GZZLUCYF,FALSE,
8872,Canary Wharf,Platform,WB,WB,Jubilee,LU 1 Line,,,852,940GZZLUCYF,FALSE,
4407,Canning Town,Platform,Unknown,Unknown,DLR,DLR Only,,,884,940GZZLUCGT,FALSE,
4355,Canning Town,Exit,,,,,,,884,940GZZLUCGT,FALSE,
4577,Canning Town,Platform,Unknown,Unknown,DLR,DLR Only,,,884,940GZZLUCGT,FALSE,
8877,Canning Town,Platform,EB,EB,Jubilee,LU 1 Line,,,884,940GZZLUCGT,FALSE,
8876,Canning Town,Platform,WB,WB,Jubilee,LU 1 Line,,,884,940GZZLUCGT,FALSE,
884,Canning Town,Entrance,,,,,,,884,940GZZLUCGT,FALSE,
7843,Cannon Street,Platform,IR,EB,Circle,LU Mult Lines,,,536,940GZZLUCST,FALSE,
7844,Cannon Street,Platform,OR,WB,Circle,LU Mult Lines,,,536,940GZZLUCST,FALSE,
7845,Cannon Street,Platform,EB,EB,District,LU Mult Lines,,,536,940GZZLUCST,FALSE,
7846,Cannon Street,Platform,WB,WB,District,LU Mult Lines,,,536,940GZZLUCST,FALSE,
4130,Cannon Street,Exit,,,,,,,536,940GZZLUCST,FALSE,
159,Cannon Street,Entrance,,,,,,,536,940GZZLUCST,FALSE,
4131,Canons Park,Exit,,,,,,,537,940GZZLUCPK,FALSE,
7642,Canons Park,Platform,WB,NB,Jubilee,LU 1 Line,,,537,940GZZLUCPK,FALSE,
7643,Canons Park,Platform,EB,SB,Jubilee,LU 1 Line,,,537,940GZZLUCPK,FALSE,
68,Canons Park,Entrance,,,,,,,537,940GZZLUCPK,FALSE,
8354,Chalfont & Latimer,Platform,NB,NB,Metropolitan,LU & NR,Amersham,,539,940GZZLUCAL,FALSE,
8352,Chalfont & Latimer,Platform,NB,NB,Metropolitan,LU 1 Line,Chesham,,539,940GZZLUCAL,FALSE,
8355,Chalfont & Latimer,Platform,SB,SB,Metropolitan,LU & NR,,,539,940GZZLUCAL,FALSE,
8351,Chalfont & Latimer,Exit,,,,,,,539,940GZZLUCAL,FALSE,
8350,Chalfont & Latimer,Entrance,,,,,,NB Platform Entrance,539,940GZZLUCAL,FALSE,
4408,Chalfont & Latimer,Platform,NB,NB,NR,LU & NR,,,539,940GZZLUCAL,FALSE,
4409,Chalfont & Latimer,Platform,SB,SB,NR,LU & NR,,,539,940GZZLUCAL,FALSE,
8349,Chalfont & Latimer,Entrance,,,,,,SB Platform Entrance,539,940GZZLUCAL,FALSE,
4133,Chalk Farm,Exit,,,,,,,540,940GZZLUCFM,FALSE,
7715,Chalk Farm,Platform,NB,NB,Northern,LU 1 Line,,,540,940GZZLUCFM,FALSE,
7716,Chalk Farm,Platform,SB,SB,Northern,LU 1 Line,,,540,940GZZLUCFM,FALSE,
99,Chalk Farm,Entrance,,,,,,,540,940GZZLUCFM,FALSE,
8058,Chancery Lane,Platform,EB,EB,Central,LU 1 Line,,,541,940GZZLUCHL,FALSE,
4134,Chancery Lane,Exit,,,,,,,541,940GZZLUCHL,FALSE,
252,Chancery Lane,Entrance,,,,,,,541,940GZZLUCHL,FALSE,
8059,Chancery Lane,Platform,WB,WB,Central,LU 1 Line,,,541,940GZZLUCHL,FALSE,
8507,Charing Cross,Platform,NB,NB,Bakerloo,LU 1 Line,,,718,940GZZLUCHX,FALSE,
8508,Charing Cross,Platform,SB,SB,Bakerloo,LU 1 Line,,,718,940GZZLUCHX,FALSE,
8504,Charing Cross,Exit,,,,,,,718,940GZZLUCHX,FALSE,
8505,Charing Cross,Platform,NB,NB,Northern,LU 1 Line,,,718,940GZZLUCHX,FALSE,
8506,Charing Cross,Platform,SB,SB,Northern,LU 1 Line,,,718,940GZZLUCHX,FALSE,
8502,Charing Cross,Entrance,,,,,,Strand Ticket Hall,718,940GZZLUCHX,FALSE,
8503,Charing Cross,Entrance,,,,,,Trafalgar Square Ticket Hall,718,940GZZLUCHX,FALSE,
8593,Chesham,Platform,NB,NB,Metropolitan,LU 1 Line,,,543,940GZZLUCSM,FALSE,
7583,Chesham,Platform,SB,SB,Metropolitan,LU 1 Line,,,543,940GZZLUCSM,FALSE,
4136,Chesham,Exit,,,,,,,543,940GZZLUCSM,FALSE,
37,Chesham,Entrance,,,,,,,543,940GZZLUCSM,FALSE,
4137,Chigwell,Exit,,,,,,,544,940GZZLUCWL,FALSE,
8025,Chigwell,Platform,EB,EB,Central,LU 1 Line,From Hainault,,544,940GZZLUCWL,FALSE,
237,Chigwell,Entrance,,,,,,,544,940GZZLUCWL,FALSE,
8024,Chigwell,Platform,WB,WB,Central,LU 1 Line,Towards Hainault,,544,940GZZLUCWL,FALSE,
7922,Chiswick Park,Platform,EB,EB,District,LU 1 Line,,,545,940GZZLUCWP,FALSE,
4138,Chiswick Park,Exit,,,,,,,545,940GZZLUCWP,FALSE,
189,Chiswick Park,Entrance,,,,,,,545,940GZZLUCWP,FALSE,
7923,Chiswick Park,Platform,WB,WB,District,LU 1 Line,,,545,940GZZLUCWP,FALSE,
7578,Chorleywood,Exit,,,,,,,546,940GZZLUCYD,FALSE,
7576,Chorleywood,Entrance,,,,,,Main Entrance,546,940GZZLUCYD,FALSE,
7579,Chorleywood,Platform,NB,NB,Metropolitan,LU & NR,,,546,940GZZLUCYD,FALSE,
7577,Chorleywood,Entrance,,,,,,NB Platform Entrance,546,940GZZLUCYD,FALSE,
4410,Chorleywood,Platform,NB,NB,NR,LU & NR,,,546,940GZZLUCYD,FALSE,
7580,Chorleywood,Platform,SB,SB,Metropolitan,LU & NR,,,546,940GZZLUCYD,FALSE,
4411,Chorleywood,Platform,SB,SB,NR,LU & NR,,,546,940GZZLUCYD,FALSE,
4140,Clapham Common,Exit,,,,,,,547,940GZZLUCPC,FALSE,
7769,Clapham Common,Platform,NB,NB,Northern,LU 1 Line,,,547,940GZZLUCPC,FALSE,
7770,Clapham Common,Platform,SB,SB,Northern,LU 1 Line,,,547,940GZZLUCPC,FALSE,
130,Clapham Common,Entrance,,,,,,,547,940GZZLUCPC,FALSE,
4141,Clapham North,Exit,,,,,,,548,940GZZLUCPN,FALSE,
7767,Clapham North,Platform,NB,NB,Northern,LU 1 Line,,,548,940GZZLUCPN,FALSE,
7768,Clapham North,Platform,SB,SB,Northern,LU 1 Line,,,548,940GZZLUCPN,FALSE,
129,Clapham North,Entrance,,,,,,,548,940GZZLUCPN,FALSE,
4142,Clapham South,Exit,,,,,,,549,940GZZLUCPS,FALSE,
7771,Clapham South,Platform,NB,NB,Northern,LU 1 Line,,,549,940GZZLUCPS,FALSE,
7772,Clapham South,Platform,SB,SB,Northern,LU 1 Line,,,549,940GZZLUCPS,FALSE,
131,Clapham South,Entrance,,,,,,,549,940GZZLUCPS,FALSE,
8601,Cockfosters,Platform,EB,EB,Piccadilly,LU 1 Line,,,550,940GZZLUCKS,FALSE,
7924,Cockfosters,Platform,WB,WB,Piccadilly,LU 1 Line,,,550,940GZZLUCKS,FALSE,
4143,Cockfosters,Exit,,,,,,,550,940GZZLUCKS,FALSE,
192,Cockfosters,Entrance,,,,,,,550,940GZZLUCKS,FALSE,
4144,Colindale,Exit,,,,,,,551,940GZZLUCND,FALSE,
7701,Colindale,Platform,NB,NB,Northern,LU 1 Line,,,551,940GZZLUCND,FALSE,
7702,Colindale,Platform,SB,SB,Northern,LU 1 Line,,,551,940GZZLUCND,FALSE,
93,Colindale,Entrance,,,,,,,551,940GZZLUCND,FALSE,
4145,Colliers Wood,Exit,,,,,,,552,940GZZLUCSD,FALSE,
7781,Colliers Wood,Platform,NB,NB,Northern,LU 1 Line,,,552,940GZZLUCSD,FALSE,
7782,Colliers Wood,Platform,SB,SB,Northern,LU 1 Line,,,552,940GZZLUCSD,FALSE,
135,Colliers Wood,Entrance,,,,,,,552,940GZZLUCSD,FALSE,
7948,Covent Garden,Platform,EB,EB,Piccadilly,LU 1 Line,,,553,940GZZLUCGN,FALSE,
4146,Covent Garden,Exit,,,,,,,553,940GZZLUCGN,FALSE,
206,Covent Garden,Entrance,,,,,,,553,940GZZLUCGN,FALSE,
7949,Covent Garden,Platform,WB,WB,Piccadilly,LU 1 Line,,,553,940GZZLUCGN,FALSE,
4147,Croxley,Exit,,,,,,,554,940GZZLUCXY,FALSE,
7569,Croxley,Platform,NB,NB,Metropolitan,LU 1 Line,,,554,940GZZLUCXY,FALSE,
7570,Croxley,Platform,SB,SB,Metropolitan,LU 1 Line,,,554,940GZZLUCXY,FALSE,
32,Croxley,Entrance,,,,,,,554,940GZZLUCXY,FALSE,
7798,Dagenham East,Platform,EB,EB,District,LU 1 Line,,,555,940GZZLUDGE,FALSE,
4148,Dagenham East,Exit,,,,,,,555,940GZZLUDGE,FALSE,
